timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
72400,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0
72500,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
72600,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
72700,9995,23,,,,,10005,23,,,,,10000.0
72800,9995,20,,,,,10005,20,,,,,10000.0
72900,9998,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
73000,9996,1,9995.0,21.0,,,10002,7,10004.0,1.0,10005.0,21.0,9999.0
73100,9996,2,9995.0,29.0,,,10002,3,10004.0,2.0,10005.0,29.0,9999.0
73200,9995,21,,,,,10005,21,,,,,10000.0
73300,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
73400,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5
73500,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
73600,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
73700,9995,24,,,,,10005,24,,,,,10000.0
73800,9995,24,,,,,10005,24,,,,,10000.0
73900,9995,30,,,,,10005,30,,,,,10000.0
74000,10002,1,9998.0,10.0,9996.0,2.0,10004,2,10005.0,24.0,,,10003.0
74100,10000,6,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10002.0
74200,9996,2,9995.0,20.0,,,10002,6,10004.0,2.0,10005.0,20.0,9999.0
74300,9996,2,9995.0,30.0,,,10002,6,10004.0,2.0,10005.0,30.0,9999.0
74400,9995,30,,,,,10005,30,,,,,10000.0
74500,10000,3,9995.0,29.0,,,10005,29,,,,,10002.5
74600,10002,1,9998.0,7.0,9995.0,29.0,10005,29,,,,,10003.5
74700,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
74800,9998,9,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0
74900,10002,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0
75000,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5
75100,9995,30,,,,,10005,30,,,,,10000.0
75200,9998,2,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0
75300,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
75400,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
75500,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
75600,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0
75700,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
75800,9998,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
75900,9995,21,,,,,10002,8,10005.0,21.0,,,9998.5
76000,9998,2,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0
76100,9996,1,9995.0,20.0,,,9998,1,10004.0,1.0,10005.0,20.0,9997.0
76200,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
76300,9995,27,,,,,10005,27,,,,,10000.0
76400,9998,4,9995.0,28.0,,,10005,28,,,,,10001.5
76500,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
76600,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
76700,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
76800,9995,25,,,,,10005,25,,,,,10000.0
76900,9998,5,9995.0,24.0,,,10005,24,,,,,10001.5
77000,9996,1,9995.0,26.0,,,10002,4,10004.0,1.0,10005.0,26.0,9999.0
77100,10000,3,9998.0,9.0,9996.0,1.0,10004,1,10005.0,29.0,,,10002.0
77200,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
77300,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
77400,9995,30,,,,,10002,2,10005.0,30.0,,,9998.5
77500,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
77600,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
77700,9995,26,,,,,10005,26,,,,,10000.0
77800,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
77900,10002,3,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10003.0
78000,9995,23,,,,,9998,11,10005.0,23.0,,,9996.5
78100,10002,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0
78200,9998,7,9995.0,27.0,,,10005,27,,,,,10001.5
78300,9995,30,,,,,10005,30,,,,,10000.0
78400,9995,26,,,,,10005,26,,,,,10000.0
78500,9998,4,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0
78600,9995,22,,,,,10002,4,10005.0,22.0,,,9998.5
78700,9996,2,9995.0,30.0,,,9998,1,10004.0,2.0,10005.0,30.0,9997.0
78800,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5
78900,10002,1,9995.0,26.0,,,10005,26,,,,,10003.5
79000,9998,2,9995.0,28.0,,,10005,28,,,,,10001.5
79100,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
79200,9996,1,9995.0,20.0,,,9998,3,10004.0,1.0,10005.0,20.0,9997.0
79300,9998,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
79400,9998,6,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0
79500,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
79600,9995,25,,,,,10002,8,10005.0,25.0,,,9998.5
79700,9995,24,,,,,10005,24,,,,,10000.0
79800,10002,1,9995.0,21.0,,,10005,21,,,,,10003.5
79900,9998,1,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
80000,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
80100,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
80200,9995,28,,,,,10005,28,,,,,10000.0
80300,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
80400,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
80500,9996,2,9995.0,26.0,,,10000,6,10004.0,2.0,10005.0,26.0,9998.0
80600,9996,2,9995.0,24.0,,,10002,9,10004.0,2.0,10005.0,24.0,9999.0
80700,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
80800,9996,1,9995.0,29.0,,,10002,3,10004.0,1.0,10005.0,29.0,9999.0
80900,9995,21,,,,,10002,5,10005.0,21.0,,,9998.5
81000,9995,29,,,,,10005,29,,,,,10000.0
81100,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
81200,9995,22,,,,,10005,22,,,,,10000.0
81300,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
81400,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
81500,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
81600,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
81700,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
81800,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0
81900,9996,1,9995.0,29.0,,,9998,1,10004.0,1.0,10005.0,29.0,9997.0
82000,9995,22,,,,,10005,22,,,,,10000.0
82100,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
82200,10002,1,9998.0,5.0,9996.0,2.0,10004,2,10005.0,23.0,,,10003.0
82300,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
82400,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
82500,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
82600,9996,2,9995.0,25.0,,,10002,8,10004.0,2.0,10005.0,25.0,9999.0
82700,9998,1,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
82800,9996,2,9995.0,20.0,,,10002,1,10004.0,2.0,10005.0,20.0,9999.0
82900,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5
83000,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
83100,9996,2,9995.0,27.0,,,9998,1,10004.0,2.0,10005.0,27.0,9997.0
83200,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
83300,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
83400,9996,2,9995.0,26.0,,,10002,8,10004.0,2.0,10005.0,26.0,9999.0
83500,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
83600,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
83700,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
83800,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
83900,9995,27,,,,,10005,27,,,,,10000.0
84000,9996,1,9995.0,24.0,,,9998,1,10004.0,1.0,10005.0,24.0,9997.0
84100,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
84200,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
84300,9998,7,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0
84400,9995,20,,,,,10005,20,,,,,10000.0
84500,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
84600,9996,2,9995.0,23.0,,,9998,1,10004.0,2.0,10005.0,23.0,9997.0
84700,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
84800,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
84900,9995,29,,,,,10005,29,,,,,10000.0
85000,9995,24,,,,,9998,1,10002.0,10.0,10005.0,24.0,9996.5
85100,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
85200,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
85300,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
85400,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
85500,9996,2,9995.0,28.0,,,10002,9,10004.0,2.0,10005.0,28.0,9999.0
85600,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
85700,10002,3,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10003.0
85800,9998,7,9996.0,1.0,9995.0,30.0,10000,6,10004.0,1.0,10005.0,30.0,9999.0
85900,9996,1,9995.0,30.0,,,9998,1,10004.0,1.0,10005.0,30.0,9997.0
86000,10000,5,9998.0,1.0,9996.0,2.0,10004,2,10005.0,24.0,,,10002.0
86100,10002,1,9998.0,1.0,9996.0,1.0,10004,1,10005.0,26.0,,,10003.0
86200,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
86300,9998,5,9995.0,28.0,,,10005,28,,,,,10001.5
86400,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
86500,9998,3,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0
86600,9995,25,,,,,10005,25,,,,,10000.0
86700,10000,1,9995.0,21.0,,,10005,21,,,,,10002.5
86800,10002,5,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0
86900,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
87000,9995,22,,,,,10005,22,,,,,10000.0
87100,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
87200,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
87300,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
87400,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
87500,9995,30,,,,,10005,30,,,,,10000.0
87600,9998,4,9995.0,23.0,,,10005,23,,,,,10001.5
87700,9995,21,,,,,10005,21,,,,,10000.0
87800,9998,4,9995.0,27.0,,,10005,27,,,,,10001.5
87900,9995,24,,,,,10005,24,,,,,10000.0
88000,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
88100,9996,2,9995.0,25.0,,,9998,1,10004.0,2.0,10005.0,25.0,9997.0
88200,10002,5,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0
88300,9998,8,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0
88400,9995,30,,,,,10002,6,10005.0,30.0,,,9998.5
88500,10002,9,9995.0,28.0,,,10005,28,,,,,10003.5
88600,9995,23,,,,,10000,5,10002.0,3.0,10005.0,23.0,9997.5
88700,9998,3,9995.0,25.0,,,10005,25,,,,,10001.5
88800,9998,9,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0
88900,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
89000,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
89100,9998,6,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0
89200,9996,1,9995.0,27.0,,,10002,2,10004.0,1.0,10005.0,27.0,9999.0
89300,9998,2,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0
89400,9998,8,9995.0,20.0,,,10005,20,,,,,10001.5
89500,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
89600,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
89700,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
89800,9998,4,9995.0,24.0,,,10005,24,,,,,10001.5
89900,9995,23,,,,,10005,23,,,,,10000.0
90000,9998,1,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
90100,9996,1,9995.0,27.0,,,10002,1,10004.0,1.0,10005.0,27.0,9999.0
90200,9995,23,,,,,10002,7,10005.0,23.0,,,9998.5
90300,9998,3,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0
90400,9996,2,9995.0,26.0,,,10002,4,10004.0,2.0,10005.0,26.0,9999.0
90500,9998,8,9995.0,26.0,,,10005,26,,,,,10001.5
90600,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
90700,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0
90800,9995,25,,,,,10005,25,,,,,10000.0
90900,9995,25,,,,,10005,25,,,,,10000.0
91000,9995,30,,,,,10005,30,,,,,10000.0
91100,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
91200,9995,22,,,,,10002,2,10005.0,22.0,,,9998.5
91300,9995,20,,,,,10002,6,10005.0,20.0,,,9998.5
91400,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
91500,9998,7,9995.0,23.0,,,10005,23,,,,,10001.5
91600,10000,2,9998.0,2.0,9995.0,27.0,10005,27,,,,,10002.5
91700,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0
91800,9995,26,,,,,10005,26,,,,,10000.0
91900,10000,3,9996.0,2.0,9995.0,28.0,10002,9,10004.0,2.0,10005.0,28.0,10001.0
92000,9998,7,9995.0,28.0,,,10005,28,,,,,10001.5
92100,9995,28,,,,,9998,1,10005.0,28.0,,,9996.5
92200,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
92300,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0
92400,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
92500,9995,23,,,,,10005,23,,,,,10000.0
92600,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
92700,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0
92800,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
92900,9998,7,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0
93000,9995,20,,,,,10005,20,,,,,10000.0
93100,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
93200,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5
93300,9995,29,,,,,10002,9,10005.0,29.0,,,9998.5
93400,9996,2,9995.0,27.0,,,9998,3,10004.0,2.0,10005.0,27.0,9997.0
93500,10000,2,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10002.0
93600,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
93700,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0
93800,9995,30,,,,,9998,1,10002.0,5.0,10005.0,30.0,9996.5
93900,9995,28,,,,,10005,28,,,,,10000.0
94000,10002,4,9998.0,8.0,9996.0,1.0,10004,1,10005.0,30.0,,,10003.0
94100,9995,30,,,,,10005,30,,,,,10000.0
94200,9995,22,,,,,10002,7,10005.0,22.0,,,9998.5
94300,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0
94400,9995,29,,,,,10005,29,,,,,10000.0
94500,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
94600,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5
94700,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0
94800,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
94900,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5
95000,9998,9,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
95100,9995,25,,,,,10005,25,,,,,10000.0
95200,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
95300,9995,24,,,,,10002,9,10005.0,24.0,,,9998.5
95400,9995,21,,,,,10002,1,10005.0,21.0,,,9998.5
95500,9996,2,9995.0,25.0,,,10002,4,10004.0,2.0,10005.0,25.0,9999.0
95600,9995,30,,,,,10005,30,,,,,10000.0
95700,10002,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0
95800,9995,21,,,,,10005,21,,,,,10000.0
95900,9998,9,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0
96000,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
96100,9995,23,,,,,10005,23,,,,,10000.0
96200,9996,2,9995.0,24.0,,,9998,5,10004.0,2.0,10005.0,24.0,9997.0
96300,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
96400,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5
96500,9998,1,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
96600,9995,24,,,,,10002,3,10005.0,24.0,,,9998.5
96700,9996,2,9995.0,30.0,,,10002,9,10004.0,2.0,10005.0,30.0,9999.0
96800,10002,3,9998.0,2.0,9996.0,1.0,10004,1,10005.0,26.0,,,10003.0
96900,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
97000,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
97100,9995,28,,,,,10002,4,10005.0,28.0,,,9998.5
97200,9996,1,9995.0,22.0,,,10000,3,10004.0,1.0,10005.0,22.0,9998.0
97300,9998,3,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0
97400,9995,27,,,,,10005,27,,,,,10000.0
97500,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
97600,9996,1,9995.0,30.0,,,10002,7,10004.0,1.0,10005.0,30.0,9999.0
97700,9995,22,,,,,10005,22,,,,,10000.0
97800,9995,27,,,,,10002,6,10005.0,27.0,,,9998.5
97900,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
98000,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
98100,9996,1,9995.0,28.0,,,9998,1,10002.0,2.0,10004.0,1.0,9997.0
98200,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
98300,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
98400,9995,30,,,,,10005,30,,,,,10000.0
98500,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
98600,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
98700,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
98800,10002,1,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10003.0
98900,9998,10,9995.0,26.0,,,10005,26,,,,,10001.5
99000,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
99100,9995,25,,,,,10005,25,,,,,10000.0
99200,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
99300,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
99400,9995,26,,,,,10005,26,,,,,10000.0
99500,9995,24,,,,,10005,24,,,,,10000.0
99600,10002,1,9995.0,28.0,,,10005,28,,,,,10003.5
99700,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
99800,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
99900,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5
100000,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
100100,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5
100200,9998,5,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0
100300,9998,4,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0
100400,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
100500,9995,22,,,,,10005,22,,,,,10000.0
100600,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
100700,10002,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0
100800,9995,28,,,,,10005,28,,,,,10000.0
100900,9998,10,9995.0,27.0,,,10005,27,,,,,10001.5
101000,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5
101100,9998,4,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
101200,9995,26,,,,,10005,26,,,,,10000.0
101300,9996,1,9995.0,26.0,,,9998,2,10004.0,1.0,10005.0,26.0,9997.0
101400,9995,22,,,,,10005,22,,,,,10000.0
101500,10000,3,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10002.0
101600,9995,27,,,,,10005,27,,,,,10000.0
101700,9998,1,9995.0,27.0,,,10005,27,,,,,10001.5
101800,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
101900,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
102000,10002,1,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0
102100,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
102200,9995,30,,,,,10005,30,,,,,10000.0
102300,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
102400,9995,23,,,,,10005,23,,,,,10000.0
102500,9996,2,9995.0,27.0,,,10002,9,10004.0,2.0,10005.0,27.0,9999.0
102600,9998,9,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0
102700,9995,21,,,,,10005,21,,,,,10000.0
102800,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
102900,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
103000,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
103100,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
103200,9998,5,9995.0,27.0,,,10005,27,,,,,10001.5
103300,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
103400,9998,9,9996.0,2.0,9995.0,30.0,10000,4,10004.0,2.0,10005.0,30.0,9999.0
103500,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
103600,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
103700,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
103800,9998,5,9995.0,26.0,,,10005,26,,,,,10001.5
103900,9996,2,9995.0,22.0,,,10002,7,10004.0,2.0,10005.0,22.0,9999.0
104000,9995,27,,,,,10005,27,,,,,10000.0
104100,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
104200,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
104300,9995,22,,,,,10005,22,,,,,10000.0
104400,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
104500,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
104600,9996,2,9995.0,25.0,,,10002,4,10004.0,2.0,10005.0,25.0,9999.0
104700,10002,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0
104800,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
104900,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
105000,9995,21,,,,,10002,2,10005.0,21.0,,,9998.5
105100,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
105200,9998,5,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0
105300,9996,2,9995.0,25.0,,,10002,9,10004.0,2.0,10005.0,25.0,9999.0
105400,10002,1,9995.0,24.0,,,10005,24,,,,,10003.5
105500,9998,1,9995.0,28.0,,,10005,28,,,,,10001.5
105600,9998,8,9995.0,30.0,,,10005,30,,,,,10001.5
105700,9998,8,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
105800,10002,3,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0
105900,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
106000,9995,22,,,,,10005,22,,,,,10000.0
106100,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
106200,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
106300,9996,2,9995.0,26.0,,,9998,2,10000.0,4.0,10004.0,2.0,9997.0
106400,9998,10,9996.0,1.0,9995.0,22.0,10000,6,10004.0,1.0,10005.0,22.0,9999.0
106500,9995,20,,,,,10005,20,,,,,10000.0
106600,9995,30,,,,,9998,4,10005.0,30.0,,,9996.5
106700,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0
106800,10002,1,9998.0,9.0,9996.0,1.0,10004,1,10005.0,30.0,,,10003.0
106900,9995,29,,,,,10005,29,,,,,10000.0
107000,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
107100,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5
107200,9998,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0
107300,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
107400,9995,25,,,,,10005,25,,,,,10000.0
107500,9995,25,,,,,10002,5,10005.0,25.0,,,9998.5
107600,9998,3,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0
107700,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
107800,9996,2,9995.0,20.0,,,10002,8,10004.0,2.0,10005.0,20.0,9999.0
107900,9996,1,9995.0,28.0,,,10002,4,10004.0,1.0,10005.0,28.0,9999.0
108000,9996,1,9995.0,26.0,,,9998,11,10004.0,1.0,10005.0,26.0,9997.0
108100,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5
108200,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
