timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,ask_price_1_rolling_mean,ask_price_1_rolling_std,ask_price_1_lower_band,bid_price_1_rolling_mean,bid_price_1_rolling_std,bid_price_1_upper_band,calculated_bid_value,calculated_ask_value
91400,4987,1,4986.0,20.0,,,4993,21,,,,,4990.0,4990.65,1.2258187383610493,4988.198362523278,4984.85,2.084403234109055,4989.018806468219,99721.0,99860.0
91500,4986,23,,,,,4993,23,,,,,4989.5,4990.75,1.3327849750965157,4988.0844300498065,4984.95,2.089447169454381,4989.128894338908,99720.0,99860.0
91600,4989,2,4986.0,27.0,,,4993,27,,,,,4991.0,4990.95,1.3562719803118166,4988.237456039376,4985.2,2.261811104830678,4989.723622209661,99726.0,99860.0
91700,4991,1,4990.0,4.0,4986.0,30.0,4993,30,,,,,4992.0,4991.1,1.4104870380752046,4988.27902592385,4985.5,2.6056618515177288,4990.711323703035,99801.0,99860.0
91800,4991,1,4986.0,26.0,,,4993,26,,,,,4992.0,4991.2,1.4725559592079447,4988.254888081584,4985.85,2.852053738370279,4991.554107476741,99725.0,99860.0
91900,4989,3,4986.0,30.0,,,4993,30,,,,,4991.0,4991.3,1.5252264716561492,4988.249547056688,4986.1,2.900090742721627,4991.900181485444,99729.0,99860.0
92000,4985,28,,,,,4990,1,4992.0,28.0,,,4987.5,4991.3,1.5252264716561492,4988.249547056688,4986.15,2.8704483420607865,4991.890896684121,99700.0,99838.0
92100,4986,28,,,,,4993,28,,,,,4989.5,4991.45,1.5381123086598392,4988.37377538268,4986.25,2.8261001584321033,4991.902200316864,99720.0,99860.0
92200,4987,1,4986.0,22.0,,,4993,23,,,,,4990.0,4991.65,1.4608937424337904,4988.728212515132,4986.45,2.7236778540888844,4991.897355708177,99721.0,99860.0
92300,4986,26,,,,,4993,26,,,,,4989.5,4991.85,1.348488432652585,4989.153023134695,4986.6,2.6036411750931916,4991.807282350187,99720.0,99860.0
92400,4986,25,,,,,4993,25,,,,,4989.5,4992.05,1.1909748330664918,4989.6680503338675,4986.75,2.4682190468786347,4991.686438093758,99720.0,99860.0
92500,4986,23,,,,,4993,23,,,,,4989.5,4992.2,1.1050125030718019,4989.989974993856,4986.9,2.3147126683576773,4991.529425336715,99720.0,99860.0
92600,4992,1,4986.0,25.0,,,4993,25,,,,,4992.5,4992.35,0.988086934353205,4990.373826131294,4987.3,2.473012226797282,4992.246024453595,99726.0,99860.0
92700,4987,4,4986.0,29.0,,,4993,29,,,,,4990.0,4992.45,0.9445132415819695,4990.5609735168355,4987.45,2.350251946223592,4992.150503892447,99724.0,99860.0
92800,4986,22,,,,,4992,2,4993.0,20.0,,,4989.0,4992.5,0.8885233168444964,4990.722953366311,4987.55,2.2354794611563817,4992.020958922313,99720.0,99858.0
92900,4986,1,4985.0,26.0,,,4992,27,,,,,4989.0,4992.5,0.8885233168444964,4990.722953366311,4987.35,2.1830688202361768,4991.716137640473,99701.0,99840.0
93000,4986,7,4985.0,20.0,,,4992,20,,,,,4989.0,4992.55,0.8255779477034604,4990.898844104593,4987.15,2.109502311021897,4991.369004622044,99707.0,99840.0
93100,4990,3,4986.0,1.0,4985.0,21.0,4992,22,,,,,4991.0,4992.6,0.7539370351676701,4991.092125929665,4987.4,2.137386500573488,4991.674773001147,99732.0,99840.0
93200,4985,21,,,,,4990,2,4992.0,21.0,,,4987.5,4992.5,0.9459053031204001,4990.608189393759,4987.4,2.137386500573488,4991.674773001147,99700.0,99836.0
93300,4990,1,4985.0,29.0,,,4992,29,,,,,4991.0,4992.45,0.9445132415821698,4990.5609735168355,4987.55,2.2118104040259063,4991.973620808052,99705.0,99840.0
93400,4985,29,,,,,4992,29,,,,,4988.5,4992.4,0.9403246921580642,4990.519350615684,4987.45,2.2820812292824626,4992.014162458565,99700.0,99840.0
93500,4989,2,4986.0,26.0,,,4991,6,4993.0,26.0,,,4990.0,4992.3,0.9787209700466444,4990.342558059907,4987.6,2.280350850241769,4992.1607017004835,99726.0,99848.0
93600,4987,6,4986.0,27.0,,,4993,29,,,,,4990.0,4992.3,0.9787209700466444,4990.342558059907,4987.5,2.259482940430187,4992.01896588086,99726.0,99860.0
93700,4985,25,,,,,4992,25,,,,,4988.5,4992.25,0.9665456671482545,4990.3169086657035,4987.2,2.166734142046854,4991.533468284094,99700.0,99840.0
93800,4986,5,4985.0,30.0,,,4992,30,,,,,4989.0,4992.2,0.9514531823807316,4990.2970936352385,4986.95,1.9861361590577327,4990.922272318116,99705.0,99840.0
93900,4986,3,4985.0,28.0,,,4992,28,,,,,4989.0,4992.15,0.93330200468397,4990.283395990632,4986.8,1.9358120831493721,4990.671624166299,99703.0,99840.0
94000,4985,31,,,,,4992,31,,,,,4988.5,4992.25,0.786397515890463,4990.6772049682195,4986.8,1.9358120831493721,4990.671624166299,99700.0,99840.0
94100,4987,3,4986.0,30.0,,,4993,30,,,,,4990.0,4992.25,0.786397515890463,4990.6772049682195,4986.85,1.9269556027449777,4990.70391120549,99723.0,99860.0
94200,4986,22,,,,,4993,22,,,,,4989.5,4992.25,0.786397515890463,4990.6772049682195,4986.8,1.9358120831493721,4990.671624166299,99720.0,99860.0
94300,4986,1,4985.0,26.0,,,4992,26,,,,,4989.0,4992.2,0.7677718961893794,4990.664456207621,4986.8,1.9358120831493721,4990.671624166299,99701.0,99840.0
94400,4985,29,,,,,4992,29,,,,,4988.5,4992.15,0.7451598206177766,4990.6596803587645,4986.75,1.970172314185727,4990.690344628371,99700.0,99840.0
94500,4985,25,,,,,4992,25,,,,,4988.5,4992.1,0.7181848467165933,4990.663630306567,4986.7,2.0026298499737845,4990.705259699947,99700.0,99840.0
94600,4985,22,,,,,4992,22,,,,,4988.5,4992.05,0.6863327414227695,4990.677334517155,4986.35,1.5985190515344079,4989.547038103069,99700.0,99840.0
94700,4986,21,,,,,4991,6,4993.0,21.0,,,4988.5,4991.95,0.6863327414240946,4990.577334517152,4986.3,1.592746717305635,4989.485493434611,99720.0,99848.0
94800,4986,1,4985.0,27.0,,,4990,1,4992.0,28.0,,,4988.0,4991.85,0.8127277011170687,4990.224544597766,4986.3,1.592746717305635,4989.485493434611,99701.0,99838.0
94900,4986,27,,,,,4993,27,,,,,4989.5,4991.9,0.8522416264454624,4990.195516747109,4986.3,1.592746717305635,4989.485493434611,99720.0,99860.0
95000,4991,1,4985.0,22.0,,,4992,22,,,,,4991.5,4991.9,0.8522416264454624,4990.195516747109,4986.55,1.904979624206212,4990.359959248412,99706.0,99840.0
95100,4985,25,,,,,4992,25,,,,,4988.5,4991.9,0.8522416264454624,4990.195516747109,4986.3,1.7501879598950498,4989.80037591979,99700.0,99840.0
95200,4986,2,4985.0,28.0,,,4992,30,,,,,4989.0,4992.0,0.7254762503657616,4990.549047499268,4986.35,1.725200217278403,4989.800400434558,99702.0,99840.0
95300,4986,24,,,,,4993,24,,,,,4989.5,4992.05,0.7591546547601242,4990.53169069048,4986.15,1.496487114691664,4989.142974229383,99720.0,99860.0
95400,4986,21,,,,,4993,21,,,,,4989.5,4992.1,0.7880689258868792,4990.523862148227,4986.2,1.4725559591602382,4989.14511191832,99720.0,99860.0
95500,4986,2,4985.0,25.0,,,4992,27,,,,,4989.0,4992.15,0.7451598206180982,4990.659680358764,4986.05,1.316894273108154,4988.683788546216,99702.0,99840.0
95600,4986,29,,,,,4993,30,,,,,4989.5,4992.15,0.7451598206180982,4990.659680358764,4986.0,1.2977713691347752,4988.59554273827,99720.0,99860.0
95700,4986,2,4985.0,21.0,,,4990,6,4992.0,23.0,,,4988.0,4992.05,0.887041208531812,4990.275917582937,4986.05,1.2763022246514613,4988.602604449303,99702.0,99828.0
95800,4987,5,4986.0,21.0,,,4993,21,,,,,4990.0,4992.1,0.9119095063316939,4990.276180987337,4986.1,1.2937094769516921,4988.687418953904,99725.0,99860.0
95900,4986,23,,,,,4991,8,4992.0,1.0,4993.0,22.0,4988.5,4992.05,0.944513241584396,4990.160973516831,4986.1,1.2937094769516921,4988.687418953904,99720.0,99832.0
96000,4986,1,4985.0,23.0,,,4992,24,,,,,4989.0,4992.05,0.944513241584396,4990.160973516831,4986.15,1.268027892859429,4988.686055785718,99701.0,99840.0
96100,4986,23,,,,,4993,23,,,,,4989.5,4992.05,0.944513241584396,4990.160973516831,4986.1,1.2523661816177534,4988.604732363236,99720.0,99860.0
96200,4986,25,,,,,4993,26,,,,,4989.5,4992.05,0.944513241584396,4990.160973516831,4986.1,1.2523661816177534,4988.604732363236,99720.0,99860.0
96300,4986,27,,,,,4987,1,4993.0,27.0,,,4986.5,4991.8,1.472555959210141,4988.85488808158,4986.1,1.2523661816177534,4988.604732363236,99720.0,99854.0
96400,4986,30,,,,,4993,30,,,,,4989.5,4991.85,1.4964871147402354,4988.85702577052,4986.15,1.2258187383030281,4988.601637476606,99720.0,99860.0
96500,4987,1,4986.0,28.0,,,4993,29,,,,,4990.0,4991.9,1.5183093091551068,4988.86338138169,4986.25,1.2085223688519522,4988.667044737704,99721.0,99860.0
96600,4986,24,,,,,4993,24,,,,,4989.5,4991.95,1.5381123086614514,4988.873775382677,4986.3,1.1742858973207715,4988.648571794642,99720.0,99860.0
96700,4987,2,4986.0,30.0,,,4993,32,,,,,4990.0,4992.05,1.5381123086610422,4988.9737753826785,4986.35,1.182103388573694,4988.714206777147,99722.0,99860.0
96800,4987,7,4986.0,27.0,,,4993,27,,,,,4990.0,4992.2,1.472555959208414,4989.254888081583,4986.4,1.1876558070474865,4988.775311614095,99727.0,99860.0
96900,4986,1,4985.0,25.0,,,4992,26,,,,,4989.0,4992.15,1.460893742434747,4989.2282125151305,4986.4,1.1876558070474865,4988.775311614095,99701.0,99840.0
97000,4986,2,4985.0,26.0,,,4992,28,,,,,4989.0,4992.15,1.460893742434747,4989.2282125151305,4986.15,0.4893604851617268,4987.128720970323,99702.0,99840.0
97100,4985,28,,,,,4990,5,4992.0,28.0,,,4987.5,4992.05,1.5381123086610422,4988.9737753826785,4986.15,0.4893604851617268,4987.128720970323,99700.0,99830.0
97200,4986,23,,,,,4989,3,4993.0,23.0,,,4987.5,4991.9,1.6827296121898059,4988.53454077562,4986.15,0.4893604851617268,4987.128720970323,99720.0,99848.0
97300,4986,25,,,,,4987,1,4993.0,25.0,,,4986.5,4991.6,1.984147702576162,4987.631704594848,4986.15,0.4893604851617268,4987.128720970323,99720.0,99854.0
97400,4986,27,,,,,4993,27,,,,,4989.5,4991.6,1.984147702576162,4987.631704594848,4986.15,0.4893604851617268,4987.128720970323,99720.0,99860.0
97500,4988,3,4987.0,24.0,,,4993,2,4994.0,22.0,,,4990.5,4991.65,2.007223796390334,4987.635552407219,4986.25,0.6386663738354571,4987.527332747671,99743.0,99878.0
97600,4988,31,,,,,4993,7,4995.0,31.0,,,4990.5,4991.65,2.007223796390334,4987.635552407219,4986.35,0.7451598205214357,4987.840319641044,99760.0,99886.0
97700,4988,22,,,,,4993,2,4995.0,22.0,,,4990.5,4991.8,1.9894458367130754,4987.821108326574,4986.45,0.825577947617263,4988.101155895234,99760.0,99896.0
97800,4988,27,,,,,4993,1,4995.0,27.0,,,4990.5,4991.8,1.9894458367130754,4987.821108326574,4986.5,0.8885233167640377,4988.277046633528,99760.0,99898.0
97900,4988,25,,,,,4995,26,,,,,4991.5,4992.0,2.1026299322395006,4987.794740135521,4986.6,0.9403246920810078,4988.4806493841625,99760.0,99900.0
98000,4988,24,,,,,4995,24,,,,,4991.5,4992.15,2.20704613271854,4987.735907734563,4986.7,0.9787209699715774,4988.657441939943,99760.0,99900.0
98100,4988,29,,,,,4995,29,,,,,4991.5,4992.25,2.29128784755817,4987.667424304884,4986.8,1.00524938000874,4988.810498760017,99760.0,99900.0
98200,4989,1,4988.0,25.0,,,4995,26,,,,,4992.0,4992.35,2.3680993934395205,4987.613801213121,4986.95,1.0990426456959204,4989.148085291392,99761.0,99900.0
98300,4992,2,4989.0,2.0,4988.0,29.0,4995,29,,,,,4993.5,4992.75,2.0742785683964584,4988.601442863207,4987.25,1.551739261942488,4990.353478523885,99786.0,99900.0
98400,4987,30,,,,,4992,7,4994.0,30.0,,,4989.5,4992.7,2.079979757073571,4988.540040485853,4987.3,1.5252264716050008,4990.35045294321,99740.0,99866.0
98500,4987,31,,,,,4994,31,,,,,4990.5,4992.75,2.0994986871164256,4988.551002625767,4987.3,1.5252264716050008,4990.35045294321,99740.0,99880.0
98600,4987,28,,,,,4994,28,,,,,4990.5,4992.8,2.1175954586928554,4988.564809082614,4987.35,1.4964871146858565,4990.342974229372,99740.0,99880.0
98700,4987,29,,,,,4994,29,,,,,4990.5,4992.85,2.1343062475321717,4988.581387504936,4987.35,1.4964871146858565,4990.342974229372,99740.0,99880.0
98800,4993,1,4988.0,1.0,4987.0,23.0,4994,24,,,,,4993.5,4992.9,2.1496633764239372,4988.6006732471515,4987.65,1.9540780569972178,4991.558156113994,99765.0,99880.0
98900,4987,26,,,,,4994,26,,,,,4990.5,4993.0,2.1521103474790566,4988.6957793050415,4987.7,1.9221698266050973,4991.54433965321,99740.0,99880.0
99000,4987,25,,,,,4992,4,4994.0,26.0,,,4989.5,4993.0,2.1521103474790566,4988.6957793050415,4987.75,1.8883298106764517,4991.526659621353,99740.0,99872.0
99100,4988,6,4987.0,25.0,,,4994,25,,,,,4991.0,4993.2,2.041671142223177,4989.116657715554,4987.9,1.7740824167032738,4991.448164833406,99746.0,99880.0
99200,4988,5,4987.0,22.0,,,4994,22,,,,,4991.0,4993.45,1.791059668797815,4989.867880662404,4988.0,1.7167901506166305,4991.433580301234,99745.0,99880.0
99300,4993,1,4987.0,27.0,,,4994,27,,,,,4993.5,4993.8,0.9514531823700746,4991.89709363526,4988.35,1.9808291725241063,4992.311658345048,99746.0,99880.0
99400,4988,26,,,,,4995,26,,,,,4991.5,4993.9,0.9679060417257285,4991.964187916548,4988.45,1.9049796241996102,4992.259959248399,99760.0,99900.0
99500,4988,24,,,,,4995,24,,,,,4991.5,4994.0,0.9733285269615962,4992.053342946077,4988.45,1.9049796241996102,4992.259959248399,99760.0,99900.0
99600,4989,4,4988.0,28.0,,,4995,28,,,,,4992.0,4994.1,0.9679060417243314,4992.164187916552,4988.5,1.9056702095489386,4992.311340419098,99764.0,99900.0
99700,4987,30,,,,,4994,30,,,,,4990.5,4994.15,0.9333020046703282,4992.283395990659,4988.45,1.9324105481264644,4992.314821096253,99740.0,99880.0
99800,4988,28,,,,,4994,1,4995.0,27.0,,,4991.0,4994.2,0.8944271911911503,4992.411145617618,4988.45,1.9324105481264644,4992.314821096253,99760.0,99899.0
99900,4987,28,,,,,4994,29,,,,,4990.5,4994.15,0.8750939801112635,4992.399812039777,4988.4,1.9574419397682776,4992.314883879536,99740.0,99880.0
100000,4987,24,,,,,4992,5,4994.0,24.0,,,4989.5,4994.0,0.9733285269618165,4992.053342946077,4988.35,1.9808291725240763,4992.311658345048,99740.0,99870.0
100100,4987,29,,,,,4994,29,,,,,4990.5,4993.95,0.9445132415713957,4992.060973516857,4988.3,2.002629849968857,4992.305259699938,99740.0,99880.0
100200,4986,23,,,,,4991,1,4992.0,1.0,4993.0,22.0,4988.5,4993.75,1.1180339889061,4991.513932022188,4988.15,2.058998223508092,4992.267996447016,99720.0,99839.0
100300,4986,1,4985.0,30.0,,,4992,31,,,,,4989.0,4993.6,1.1424811413089062,4991.315037717382,4987.85,1.8994459026372297,4991.648891805275,99701.0,99840.0
100400,4986,30,,,,,4993,30,,,,,4989.5,4993.65,1.0894228314176801,4991.471154337164,4987.8,1.9358120831466497,4991.671624166293,99720.0,99860.0
100500,4986,22,,,,,4993,22,,,,,4989.5,4993.6,1.0954451151708913,4991.409109769658,4987.75,1.9701723141829575,4991.690344628366,99720.0,99860.0
100600,4986,29,,,,,4991,1,4992.0,1.0,4993.0,28.0,4988.5,4993.45,1.2343760411157252,4990.981247917768,4987.7,2.0026298499709663,4991.705259699942,99720.0,99839.0
100700,4986,31,,,,,4993,31,,,,,4989.5,4993.4,1.2311740226463779,4990.937651954707,4987.65,2.033275811719032,4991.716551623438,99720.0,99860.0
100800,4987,7,4986.0,28.0,,,4993,28,,,,,4990.0,4993.35,1.2258187383554078,4990.8983625232895,4987.35,1.59851905153003,4990.54703810306,99727.0,99860.0
100900,4987,27,,,,,4988,8,4994.0,27.0,,,4987.5,4993.05,1.7006190824280942,4989.648761835144,4987.35,1.59851905153003,4990.54703810306,99740.0,99832.0
101000,4988,1,4987.0,30.0,,,4994,30,,,,,4991.0,4993.15,1.6944180806218134,4989.761163838756,4987.4,1.6026294184372984,4990.605258836874,99741.0,99880.0
101100,4987,5,4986.0,21.0,,,4993,22,,,,,4990.0,4993.1,1.6827296121862032,4989.734540775628,4987.35,1.59851905153003,4990.54703810306,99725.0,99860.0
101200,4986,26,,,,,4987,1,4993.0,26.0,,,4986.5,4992.75,2.1490511983192473,4988.451897603361,4987.25,1.618153593711855,4990.486307187423,99720.0,99854.0
101300,4987,1,4986.0,26.0,,,4993,27,,,,,4990.0,4992.7,2.1299864097289016,4988.440027180542,4986.95,0.8870412084442969,4988.724082416888,99721.0,99860.0
101400,4986,22,,,,,4991,5,4993.0,22.0,,,4988.5,4992.5,2.0900768055269423,4988.319846388946,4986.85,0.875093980039249,4988.600187960079,99720.0,99850.0
101500,4989,5,4987.0,2.0,4986.0,20.0,4993,22,,,,,4991.0,4992.4,2.0104987598926107,4988.379002480215,4986.9,0.9679060416585811,4988.835812083317,99750.0,99860.0
101600,4986,27,,,,,4987,1,4988.0,5.0,4993.0,27.0,4986.5,4992.0,2.2478059478801855,4987.504388104239,4986.75,0.8506963093516916,4988.451392618704,99720.0,99759.0
101700,4985,27,,,,,4992,27,,,,,4988.5,4991.9,2.198085291281515,4987.5038294174365,4986.65,0.9333020046044581,4988.516604009209,99700.0,99840.0
101800,4985,26,,,,,4992,26,,,,,4988.5,4991.8,2.1423056935442055,4987.515388612912,4986.5,0.9459053030441881,4988.391810606088,99700.0,99840.0
101900,4985,23,,,,,4990,6,4991.0,2.0,4992.0,21.0,4987.5,4991.6,2.112618729236736,4987.374762541527,4986.4,0.9947229184218574,4988.389445836843,99700.0,99814.0
102000,4985,1,4984.0,29.0,,,4991,30,,,,,4988.0,4991.55,2.114486375450273,4987.3210272491,4986.3,1.0310954829506966,4988.362190965901,99681.0,99820.0
102100,4984,24,,,,,4991,24,,,,,4987.5,4991.4,2.036508880766566,4987.326982238466,4986.15,1.1367080818682178,4988.423416163736,99680.0,99820.0
102200,4984,30,,,,,4989,7,4991.0,30.0,,,4986.5,4991.3,2.1051315749279462,4987.089736850145,4986.05,1.2343760410646765,4988.518752082129,99680.0,99806.0
102300,4988,4,4985.0,25.0,,,4991,1,4992.0,24.0,,,4989.5,4991.25,2.099498687123472,4987.051002625753,4986.15,1.3088765774371391,4988.767753154874,99712.0,99839.0
102400,4984,23,,,,,4991,23,,,,,4987.5,4991.15,2.0589982235551645,4987.032003552889,4986.05,1.3945382183122628,4988.839076436625,99680.0,99820.0
102500,4985,2,4984.0,27.0,,,4991,29,,,,,4988.0,4991.05,2.012461179847814,4987.0250776403045,4986.0,1.4142135624540695,4988.828427124909,99682.0,99820.0
102600,4985,25,,,,,4991,2,4992.0,23.0,,,4988.0,4991.05,2.012461179847814,4987.0250776403045,4985.95,1.4317821064078737,4988.813564212815,99700.0,99838.0
102700,4985,21,,,,,4992,21,,,,,4988.5,4991.0,1.9735087642320257,4987.052982471536,4985.9,1.4473205734514216,4988.794641146903,99700.0,99840.0
102800,4984,28,,,,,4991,28,,,,,4987.5,4990.9,1.916685736088055,4987.066628527824,4985.75,1.482352326973984,4988.714704653948,99680.0,99820.0
102900,4988,4,4984.0,4.0,4983.0,28.0,4990,28,,,,,4989.0,4991.0,1.8064212950284084,4987.387157409943,4985.8,1.5423836645442432,4988.884767329088,99696.0,99800.0
103000,4984,1,4983.0,30.0,,,4988,4,4990.0,31.0,,,4986.0,4990.7,1.7800059137633688,4987.139988172473,4985.6,1.5008769367213637,4988.601753873443,99661.0,99792.0
103100,4989,1,4984.0,27.0,,,4990,1,4991.0,26.0,,,4989.5,4990.55,1.7006190824407932,4987.148761835118,4985.7,1.6575187544296655,4989.015037508859,99685.0,99819.0
103200,4985,6,4984.0,27.0,,,4991,27,,,,,4988.0,4990.75,1.4823523270304195,4987.785295345939,4985.65,1.6630662866880226,4988.976132573375,99686.0,99820.0
103300,4984,9,4983.0,25.0,,,4990,26,,,,,4987.0,4990.6,1.3917047480217348,4987.816590503957,4985.5,1.6701717529782456,4988.840343505956,99669.0,99800.0
103400,4984,31,,,,,4987,5,4991.0,32.0,,,4985.5,4990.4,1.602629418499178,4987.194741163002,4985.4,1.6982963600481569,4988.796592720096,99680.0,99800.0
103500,4985,9,4984.0,27.0,,,4991,28,,,,,4988.0,4990.3,1.49031964087862,4987.319360718243,4985.2,1.472555959164441,4988.145111918328,99689.0,99820.0
103600,4985,2,4984.0,25.0,,,4991,27,,,,,4988.0,4990.5,1.277332747475706,4987.945334505049,4985.15,1.460893742390423,4988.0717874847805,99682.0,99820.0
103700,4985,1,4984.0,24.0,,,4991,25,,,,,4988.0,4990.45,1.2343760411368874,4987.981247917726,4985.15,1.460893742390423,4988.0717874847805,99681.0,99820.0
103800,4984,26,,,,,4989,7,4991.0,26.0,,,4986.5,4990.3,1.2182817928235137,4987.863436414354,4985.1,1.4832396975001394,4988.066479395001,99680.0,99806.0
103900,4984,24,,,,,4991,24,,,,,4987.5,4990.35,1.22581873837687,4987.898362523247,4985.05,1.5035046777547325,4988.05700935551,99680.0,99820.0
104000,4989,1,4983.0,27.0,,,4990,27,,,,,4989.5,4990.3,1.2182817928235137,4987.863436414354,4985.25,1.7434086395475805,4988.736817279095,99666.0,99800.0
104100,4984,1,4983.0,27.0,,,4990,28,,,,,4987.0,4990.25,1.2085223689282443,4987.8329552621435,4985.25,1.7434086395475805,4988.736817279095,99661.0,99800.0
104200,4984,23,,,,,4989,7,4990.0,1.0,4991.0,23.0,4986.5,4990.25,1.2085223689282443,4987.8329552621435,4985.25,1.7434086395475805,4988.736817279095,99680.0,99793.0
104300,4984,21,,,,,4991,22,,,,,4987.5,4990.25,1.2085223689282443,4987.8329552621435,4985.05,1.637552731245424,4988.325105462491,99680.0,99820.0
104400,4985,1,4984.0,28.0,,,4991,29,,,,,4988.0,4990.25,1.2085223689282443,4987.8329552621435,4985.1,1.6189665320256907,4988.337933064052,99681.0,99820.0
104500,4984,26,,,,,4991,26,,,,,4987.5,4990.25,1.2085223689282443,4987.8329552621435,4985.05,1.637552731245424,4988.325105462491,99680.0,99820.0
104600,4985,3,4984.0,25.0,,,4991,27,,,,,4988.0,4990.25,1.2085223689282443,4987.8329552621435,4985.05,1.637552731245424,4988.325105462491,99683.0,99820.0
104700,4986,1,4985.0,31.0,,,4991,1,4992.0,30.0,,,4988.5,4990.2,1.1516578441034946,4987.896684311793,4985.1,1.6511558950365863,4988.402311790073,99701.0,99839.0
104800,4986,6,4985.0,28.0,,,4992,28,,,,,4989.0,4990.25,1.2085223689282443,4987.8329552621435,4985.2,1.6415653634091636,4988.483130726818,99706.0,99840.0
104900,4985,26,,,,,4990,4,4991.0,2.0,4992.0,24.0,4987.5,4990.25,1.2085223689282443,4987.8329552621435,4985.05,1.5035046777546996,4988.05700935551,99700.0,99816.0
105000,4985,21,,,,,4992,21,,,,,4988.5,4990.45,1.145931016747329,4988.158137966505,4985.1,1.4832396975001376,4988.066479395001,99700.0,99840.0
105100,4986,10,4985.0,30.0,,,4992,32,,,,,4989.0,4990.55,1.1909748330827097,4988.168050333835,4984.95,1.1909748330142869,4987.331949666029,99710.0,99840.0
105200,4990,7,4985.0,26.0,,,4992,26,,,,,4991.0,4990.6,1.2311740226661851,4988.137651954668,4985.2,1.6415653634090774,4988.483130726818,99735.0,99840.0
105300,4991,1,4985.0,27.0,,,4992,27,,,,,4991.5,4990.7,1.2607433063920424,4988.178513387215,4985.55,2.0641042405908103,4989.678208481182,99706.0,99840.0
105400,4986,6,4985.0,24.0,,,4992,24,,,,,4989.0,4990.95,0.944513241598267,4989.060973516804,4985.65,2.033275811726053,4989.716551623452,99706.0,99840.0
105500,4986,28,,,,,4991,2,4993.0,28.0,,,4988.5,4990.95,0.944513241598267,4989.060973516804,4985.7,2.028740859232178,4989.757481718464,99720.0,99856.0
105600,4992,1,4986.0,30.0,,,4993,30,,,,,4992.5,4991.05,1.0500626549600693,4988.94987469008,4986.05,2.459674775296495,4990.9693495505935,99726.0,99860.0
105700,4991,1,4986.0,29.0,,,4993,29,,,,,4992.0,4991.15,1.13670808194105,4988.876583836118,4986.35,2.6808286229241642,4991.711657245849,99725.0,99860.0
105800,4991,7,4986.0,28.0,,,4992,2,4993.0,26.0,,,4991.5,4991.3,1.0310954830304455,4989.237809033939,4986.7,2.8116299824331423,4992.323259964866,99755.0,99858.0
105900,4985,24,,,,,4992,24,,,,,4988.5,4991.35,1.0399898786797306,4989.270020242641,4986.75,2.7696665199624024,4992.289333039925,99700.0,99840.0
106000,4984,22,,,,,4986,4,4991.0,22.0,,,4985.0,4991.15,1.5652475843751765,4988.019504831249,4986.5,2.781517949876943,4992.063035899754,99680.0,99800.0
106100,4985,2,4984.0,22.0,,,4989,7,4991.0,24.0,,,4987.0,4991.1,1.6189665320730033,4987.862066935854,4986.55,2.742933504616941,4992.035867009234,99682.0,99806.0
106200,4985,2,4984.0,21.0,,,4991,23,,,,,4988.0,4991.2,1.542383664595891,4988.115232670808,4986.6,2.702825032834729,4992.00565006567,99682.0,99820.0
106300,4985,4,4984.0,28.0,,,4987,4,4991.0,28.0,,,4986.0,4991.0,1.8064212950285536,4987.387157409943,4986.65,2.6611236250109216,4991.972247250022,99684.0,99804.0
106400,4984,1,4983.0,22.0,,,4986,6,4988.0,8.0,4990.0,23.0,4985.0,4990.75,2.1244194254286195,4986.501161149143,4986.6,2.702825032834729,4992.00565006567,99661.0,99748.0
106500,4983,20,,,,,4988,4,4990.0,20.0,,,4985.5,4990.6,2.210025005903943,4986.179949988193,4986.55,2.762054917745977,4992.074109835492,99660.0,99792.0
106600,4983,30,,,,,4988,6,4990.0,30.0,,,4985.5,4990.45,2.2820812293277823,4985.885837541345,4986.45,2.855742137889794,4992.161484275779,99660.0,99788.0
106700,4983,2,4982.0,28.0,,,4989,30,,,,,4986.0,4990.35,2.300457620467724,4985.749084759065,4986.3,2.9575950401092372,4992.215190080218,99642.0,99780.0
106800,4984,2,4983.0,31.0,,,4989,1,4990.0,30.0,,,4986.5,4990.2,2.2849622824003037,4985.6300754352,4986.2,3.0017538733241786,4992.203507746648,99662.0,99799.0
106900,4983,29,,,,,4990,29,,,,,4986.5,4990.2,2.2849622824003037,4985.6300754352,4986.1,3.076224617118376,4992.252449234237,99660.0,99800.0
107000,4983,26,,,,,4984,2,4989.0,1.0,4990.0,25.0,4983.5,4989.8,2.62778674140719,4984.5444265171855,4986.0,3.14559006266463,4992.291180125329,99660.0,99770.0
107100,4983,22,,,,,4990,22,,,,,4986.5,4989.7,2.577228213329302,4984.545543573341,4985.85,3.2163234977744053,4992.282646995549,99660.0,99800.0
107200,4983,25,,,,,4988,2,4989.0,1.0,4990.0,24.0,4985.5,4989.5,2.544343571720059,4984.41131285656,4985.5,3.1203913385177806,4991.740782677036,99660.0,99778.0
107300,4983,25,,,,,4990,25,,,,,4986.5,4989.4,2.4793887193180457,4984.441222561363,4985.1,2.881885347846505,4990.863770695693,99660.0,99800.0
107400,4984,6,4983.0,25.0,,,4990,25,,,,,4987.0,4989.3,2.4083189158479317,4984.483362168305,4985.0,2.8837110593682844,4990.767422118736,99666.0,99800.0
