day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,27100,AMETHYSTS,9996,2,9995.0,27.0,,,9998,1,10002.0,10.0,10004.0,2.0,9997.0,0.0
1,27100,STARFRUIT,5043,1,5037.0,29.0,,,5044,29,,,,,5043.5,-392.65185546875
1,27200,AMETHYSTS,9998,3,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,0.0
1,27200,STARFRUIT,5042,1,5038.0,7.0,5037.0,25.0,5043,2,5044.0,23.0,,,5042.5,-389.44140625
1,27300,STARFRUIT,5037,25,,,,,5038,1,5044.0,25.0,,,5037.5,-389.765625
1,27300,AMETHYSTS,9995,25,,,,,10002,8,10005.0,25.0,,,9998.5,0.0
1,27400,AMETHYSTS,9996,1,9995.0,22.0,,,9998,3,10004.0,1.0,10005.0,22.0,9997.0,0.0
1,27400,STARFRUIT,5041,6,5039.0,1.0,5038.0,22.0,5045,23,,,,,5043.0,-388.5478515625
1,27500,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
1,27500,STARFRUIT,5038,30,,,,,5045,30,,,,,5041.5,-395.0
1,27600,AMETHYSTS,9996,2,9995.0,26.0,,,10002,4,10004.0,2.0,10005.0,26.0,9999.0,0.0
1,27600,STARFRUIT,5043,1,5039.0,6.0,5038.0,28.0,5045,28,,,,,5044.0,-395.0
1,27700,STARFRUIT,5038,32,,,,,5045,32,,,,,5041.5,-393.484375
1,27700,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
1,27800,AMETHYSTS,9998,2,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,0.0
1,27800,STARFRUIT,5039,5,5038.0,22.0,,,5044,2,5045.0,20.0,,,5041.5,-393.04833984375
1,27900,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1,27900,STARFRUIT,5038,29,,,,,5043,8,5045.0,29.0,,,5040.5,-393.64697265625
1,28000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,28000,STARFRUIT,5039,4,5038.0,22.0,,,5045,22,,,,,5042.0,-393.458984375
1,28100,STARFRUIT,5039,21,,,,,5046,21,,,,,5042.5,-394.37744140625
1,28100,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
1,28200,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
1,28200,STARFRUIT,5039,23,,,,,5046,23,,,,,5042.5,-394.3115234375
1,28300,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,28300,STARFRUIT,5039,30,,,,,5045,2,5046.0,28.0,,,5042.0,-394.13916015625
1,28400,AMETHYSTS,9995,20,,,,,10002,8,10005.0,20.0,,,9998.5,0.0
1,28400,STARFRUIT,5039,20,,,,,5046,20,,,,,5042.5,-394.27197265625
1,28500,STARFRUIT,5039,5,5038.0,28.0,,,5045,30,,,,,5042.0,-393.86767578125
1,28500,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,28600,AMETHYSTS,9996,2,9995.0,26.0,,,10000,5,10002.0,5.0,10004.0,2.0,9998.0,0.0
1,28600,STARFRUIT,5039,27,,,,,5042,5,5045.0,2.0,5046.0,26.0,5040.5,-394.11279296875
1,28700,AMETHYSTS,9998,8,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0
1,28700,STARFRUIT,5039,23,,,,,5045,2,5046.0,22.0,,,5042.0,-394.1220703125
1,28800,AMETHYSTS,9995,21,,,,,10002,8,10005.0,21.0,,,9998.5,0.0
1,28800,STARFRUIT,5038,21,,,,,5046,21,,,,,5042.0,-393.9853515625
1,28900,STARFRUIT,5040,1,5039.0,23.0,,,5045,1,5046.0,22.0,,,5042.5,-394.17041015625
1,28900,AMETHYSTS,9996,1,9995.0,22.0,,,10002,5,10004.0,1.0,10005.0,22.0,9999.0,0.0
1,29000,AMETHYSTS,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,0.0
1,29000,STARFRUIT,5039,26,,,,,5045,2,5046.0,24.0,,,5042.0,-394.1962890625
1,29100,AMETHYSTS,9995,23,,,,,10002,2,10005.0,23.0,,,9998.5,0.0
1,29100,STARFRUIT,5039,23,,,,,5046,23,,,,,5042.5,-394.1455078125
1,29200,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
1,29200,STARFRUIT,5040,1,5039.0,22.0,,,5046,23,,,,,5043.0,-394.873046875
1,29300,STARFRUIT,5040,23,,,,,5046,1,5047.0,22.0,,,5043.0,-395.15673828125
1,29300,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
1,29400,AMETHYSTS,9996,2,9995.0,23.0,,,10002,4,10004.0,2.0,10005.0,23.0,9999.0,0.0
1,29400,STARFRUIT,5039,25,,,,,5046,25,,,,,5042.5,-394.6279296875
1,29500,AMETHYSTS,9998,6,9995.0,20.0,,,10005,20,,,,,10001.5,0.0
1,29500,STARFRUIT,5039,20,,,,,5040,1,5046.0,20.0,,,5039.5,-394.86572265625
1,29600,AMETHYSTS,9996,1,9995.0,26.0,,,10000,4,10004.0,1.0,10005.0,26.0,9998.0,0.0
1,29600,STARFRUIT,5040,1,5039.0,26.0,,,5042,4,5046.0,27.0,,,5041.0,-392.0
1,29700,STARFRUIT,5040,23,,,,,5045,8,5046.0,1.0,5047.0,22.0,5042.5,-392.0
1,29700,AMETHYSTS,9996,1,9995.0,22.0,,,10002,7,10004.0,1.0,10005.0,22.0,9999.0,0.0
1,29800,STARFRUIT,5045,1,5040.0,4.0,5039.0,25.0,5047,25,,,,,5046.0,-392.0
1,29800,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
1,29900,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
1,29900,STARFRUIT,5040,32,,,,,5047,32,,,,,5043.5,-390.59228515625
1,30000,STARFRUIT,5041,6,5040.0,23.0,,,5047,25,,,,,5044.0,-390.81884765625
1,30000,AMETHYSTS,9998,10,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,0.0
1,30100,STARFRUIT,5041,1,5040.0,20.0,,,5047,21,,,,,5044.0,-390.8291015625
1,30100,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
1,30200,STARFRUIT,5041,30,,,,,5048,30,,,,,5044.5,-391.2607421875
1,30200,AMETHYSTS,9996,2,9995.0,28.0,,,9998,1,10002.0,8.0,10004.0,2.0,9997.0,0.0
1,30300,AMETHYSTS,10002,4,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10003.0,0.0
1,30300,STARFRUIT,5041,31,,,,,5046,1,5047.0,2.0,5048.0,29.0,5043.5,-391.07958984375
1,30400,STARFRUIT,5045,2,5040.0,30.0,,,5047,30,,,,,5046.0,-390.529296875
1,30400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
1,30500,STARFRUIT,5040,7,5039.0,28.0,,,5046,30,,,,,5043.0,-385.73046875
1,30500,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,30600,STARFRUIT,5040,32,,,,,5045,7,5046.0,2.0,5047.0,30.0,5042.5,-386.234375
1,30600,AMETHYSTS,10002,1,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10003.0,0.0
1,30700,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1,30700,STARFRUIT,5039,29,,,,,5046,29,,,,,5042.5,-385.076171875
1,30800,STARFRUIT,5039,2,5038.0,29.0,,,5045,31,,,,,5042.0,-382.865234375
1,30800,AMETHYSTS,9998,8,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0
1,30900,STARFRUIT,5038,21,,,,,5043,7,5045.0,21.0,,,5040.5,-382.671875
1,30900,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
1,31000,STARFRUIT,5043,1,5042.0,5.0,5038.0,28.0,5045,28,,,,,5044.0,-381.029296875
1,31000,AMETHYSTS,9996,2,9995.0,26.0,,,10002,2,10004.0,2.0,10005.0,26.0,9999.0,0.0
1,31100,AMETHYSTS,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5,0.0
1,31100,STARFRUIT,5038,23,,,,,5039,9,5045.0,23.0,,,5038.5,-379.68359375
1,31200,STARFRUIT,5037,21,,,,,5042,8,5044.0,22.0,,,5039.5,-370.0
1,31200,AMETHYSTS,9996,1,9995.0,21.0,,,10002,6,10004.0,1.0,10005.0,21.0,9999.0,0.0
1,31300,STARFRUIT,5038,22,,,,,5044,2,5045.0,20.0,,,5041.0,-370.0
1,31300,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1,31400,STARFRUIT,5038,22,,,,,5045,22,,,,,5041.5,-370.0
1,31400,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,31500,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1,31500,STARFRUIT,5038,22,,,,,5045,22,,,,,5041.5,-370.0
1,31600,STARFRUIT,5039,24,,,,,5046,24,,,,,5042.5,-370.0
1,31600,AMETHYSTS,9995,24,,,,,9998,3,10005.0,24.0,,,9996.5,0.0
1,31700,STARFRUIT,5038,29,,,,,5045,29,,,,,5041.5,-370.0
1,31700,AMETHYSTS,9995,29,,,,,10002,3,10005.0,29.0,,,9998.5,0.0
1,31800,STARFRUIT,5043,2,5038.0,24.0,,,5045,24,,,,,5044.0,-370.0
1,31800,AMETHYSTS,9996,2,9995.0,22.0,,,10002,2,10004.0,2.0,10005.0,22.0,9999.0,0.0
1,31900,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
1,31900,STARFRUIT,5039,6,5038.0,28.0,,,5045,28,,,,,5042.0,-367.2314453125
1,32000,STARFRUIT,5038,22,,,,,5045,22,,,,,5041.5,-366.669921875
1,32000,AMETHYSTS,9996,2,9995.0,20.0,,,10002,10,10004.0,2.0,10005.0,20.0,9999.0,0.0
1,32100,AMETHYSTS,9998,9,9995.0,25.0,,,10005,25,,,,,10001.5,0.0
1,32100,STARFRUIT,5037,25,,,,,5044,25,,,,,5040.5,-365.5576171875
1,32200,AMETHYSTS,9996,1,9995.0,24.0,,,10002,5,10004.0,1.0,10005.0,24.0,9999.0,0.0
1,32200,STARFRUIT,5037,25,,,,,5044,25,,,,,5040.5,-365.2080078125
1,32300,AMETHYSTS,10000,3,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10002.0,0.0
1,32300,STARFRUIT,5040,3,5038.0,2.0,5037.0,30.0,5044,32,,,,,5042.0,-365.7529296875
1,32400,STARFRUIT,5037,29,,,,,5044,29,,,,,5040.5,-365.1328125
1,32400,AMETHYSTS,9998,2,9995.0,29.0,,,10005,29,,,,,10001.5,0.0
1,32500,AMETHYSTS,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,0.0
1,32500,STARFRUIT,5038,1,5037.0,26.0,,,5043,2,5044.0,24.0,,,5040.5,-364.083984375
1,32600,AMETHYSTS,9998,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,0.0
1,32600,STARFRUIT,5037,28,,,,,5044,28,,,,,5040.5,-364.9052734375
1,32700,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
1,32700,STARFRUIT,5038,32,,,,,5044,2,5045.0,30.0,,,5041.0,-366.2724609375
1,32800,STARFRUIT,5038,29,,,,,5045,29,,,,,5041.5,-366.5166015625
1,32800,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1,32900,AMETHYSTS,9996,1,9995.0,20.0,,,10002,10,10004.0,1.0,10005.0,20.0,9999.0,0.0
1,32900,STARFRUIT,5038,1,5037.0,20.0,,,5044,21,,,,,5041.0,-365.6015625
1,33000,AMETHYSTS,9998,2,9995.0,28.0,,,10005,28,,,,,10001.5,0.0
1,33000,STARFRUIT,5037,28,,,,,5042,4,5044.0,28.0,,,5039.5,-365.90234375
1,33100,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
1,33100,STARFRUIT,5037,26,,,,,5044,26,,,,,5040.5,-365.4814453125
1,33200,STARFRUIT,5038,24,,,,,5043,5,5044.0,1.0,5045.0,23.0,5040.5,-366.3896484375
1,33200,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
1,33300,AMETHYSTS,9996,1,9995.0,30.0,,,10002,1,10004.0,1.0,10005.0,30.0,9999.0,0.0
1,33300,STARFRUIT,5038,31,,,,,5045,31,,,,,5041.5,-366.7861328125
1,33400,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
1,33400,STARFRUIT,5037,20,,,,,5042,2,5044.0,20.0,,,5039.5,-365.7529296875
1,33500,AMETHYSTS,9996,2,9995.0,21.0,,,10002,4,10004.0,2.0,10005.0,21.0,9999.0,0.0
1,33500,STARFRUIT,5038,2,5037.0,21.0,,,5044,23,,,,,5041.0,-365.8154296875
1,33600,STARFRUIT,5037,27,,,,,5044,27,,,,,5040.5,-364.2841796875
1,33600,AMETHYSTS,9995,27,,,,,9998,2,10005.0,27.0,,,9996.5,0.0
1,33700,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
1,33700,STARFRUIT,5037,1,5036.0,25.0,,,5041,6,5043.0,26.0,,,5039.0,-363.59765625
1,33800,AMETHYSTS,9995,21,,,,,10002,4,10005.0,21.0,,,9998.5,0.0
1,33800,STARFRUIT,5036,21,,,,,5043,21,,,,,5039.5,-366.0
1,33900,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
1,33900,STARFRUIT,5035,28,,,,,5042,28,,,,,5038.5,-366.0
1,34000,STARFRUIT,5041,1,5036.0,2.0,5035.0,28.0,5042,30,,,,,5041.5,-366.0
1,34000,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,34100,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
1,34100,STARFRUIT,5036,2,5035.0,25.0,,,5042,27,,,,,5039.0,-366.0
1,34200,AMETHYSTS,9996,2,9995.0,30.0,,,10002,2,10004.0,2.0,10005.0,30.0,9999.0,0.0
1,34200,STARFRUIT,5036,32,,,,,5043,32,,,,,5039.5,-366.0
1,34300,STARFRUIT,5036,28,,,,,5043,29,,,,,5039.5,-366.0
1,34300,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
1,34400,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,34400,STARFRUIT,5036,30,,,,,5043,30,,,,,5039.5,-366.0
1,34500,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
1,34500,STARFRUIT,5037,24,,,,,5044,24,,,,,5040.5,-366.0
1,34600,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
1,34600,STARFRUIT,5037,24,,,,,5044,24,,,,,5040.5,-366.0
1,34700,STARFRUIT,5037,7,5036.0,25.0,,,5043,25,,,,,5040.0,-366.0
1,34700,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
1,34800,AMETHYSTS,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0
1,34800,STARFRUIT,5036,22,,,,,5037,8,5043.0,24.0,,,5036.5,-366.0
1,34900,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
1,34900,STARFRUIT,5037,24,,,,,5044,24,,,,,5040.5,-338.92578125
1,35000,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1,35000,STARFRUIT,5037,29,,,,,5044,29,,,,,5040.5,-338.78125
1,35100,STARFRUIT,5037,23,,,,,5044,23,,,,,5040.5,-339.765625
1,35100,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
1,35200,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
1,35200,STARFRUIT,5037,24,,,,,5042,3,5044.0,24.0,,,5039.5,-337.96875
1,35300,AMETHYSTS,9998,8,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,0.0
1,35300,STARFRUIT,5038,8,5037.0,23.0,,,5044,23,,,,,5041.0,-339.05859375
1,35400,AMETHYSTS,10002,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0,0.0
1,35400,STARFRUIT,5037,27,,,,,5044,27,,,,,5040.5,-335.94140625
1,35500,STARFRUIT,5037,29,,,,,5044,29,,,,,5040.5,-339.15234375
1,35500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1,35600,AMETHYSTS,9996,1,9995.0,23.0,,,10002,3,10004.0,1.0,10005.0,23.0,9999.0,0.0
1,35600,STARFRUIT,5038,1,5037.0,23.0,,,5044,24,,,,,5041.0,-335.4140625
1,35700,AMETHYSTS,9996,2,9995.0,29.0,,,10002,9,10004.0,2.0,10005.0,29.0,9999.0,0.0
1,35700,STARFRUIT,5037,31,,,,,5044,31,,,,,5040.5,-335.93359375
1,35800,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
1,35800,STARFRUIT,5037,8,5036.0,21.0,,,5043,2,5044.0,21.0,,,5040.0,-341.99609375
1,35900,STARFRUIT,5036,30,,,,,5043,30,,,,,5039.5,-347.30078125
1,35900,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1,36000,AMETHYSTS,9995,30,,,,,10000,2,10002.0,9.0,10005.0,30.0,9997.5,0.0
1,36000,STARFRUIT,5036,30,,,,,5039,2,5041.0,2.0,5043.0,30.0,5037.5,-347.3203125
1,36100,AMETHYSTS,9998,7,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,0.0
1,36100,STARFRUIT,5036,23,,,,,5041,6,5043.0,23.0,,,5038.5,-345.65625
1,36200,AMETHYSTS,9998,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,0.0
1,36200,STARFRUIT,5036,1,5035.0,29.0,,,5042,30,,,,,5039.0,-351.59765625
1,36300,STARFRUIT,5035,31,,,,,5042,31,,,,,5038.5,-352.4609375
1,36300,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
1,36400,AMETHYSTS,9996,1,9995.0,28.0,,,10002,8,10004.0,1.0,10005.0,28.0,9999.0,0.0
1,36400,STARFRUIT,5036,2,5035.0,28.0,,,5042,29,,,,,5039.0,-351.4140625
1,36500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1,36500,STARFRUIT,5035,28,,,,,5042,29,,,,,5038.5,-354.91796875
1,36600,AMETHYSTS,9996,1,9995.0,30.0,,,10000,2,10004.0,1.0,10005.0,30.0,9998.0,0.0
1,36600,STARFRUIT,5035,31,,,,,5038,2,5042.0,31.0,,,5036.5,-357.51953125
1,36700,STARFRUIT,5035,22,,,,,5042,22,,,,,5038.5,-354.62109375
1,36700,AMETHYSTS,10002,1,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10003.0,0.0
1,36800,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
1,36800,STARFRUIT,5035,25,,,,,5042,25,,,,,5038.5,-351.5234375
1,36900,AMETHYSTS,9998,6,9995.0,22.0,,,10005,22,,,,,10001.5,0.0
1,36900,STARFRUIT,5035,22,,,,,5042,22,,,,,5038.5,-351.7109375
1,37000,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1,37000,STARFRUIT,5036,2,5035.0,20.0,,,5042,22,,,,,5039.0,-350.1875
1,37100,STARFRUIT,5039,5,5036.0,24.0,,,5043,24,,,,,5041.0,-347.3046875
1,37100,AMETHYSTS,10000,5,9995.0,24.0,,,10005,24,,,,,10002.5,0.0
1,37200,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1,37200,STARFRUIT,5037,2,5036.0,27.0,,,5043,29,,,,,5040.0,-369.0
1,37300,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
1,37300,STARFRUIT,5037,23,,,,,5042,4,5044.0,23.0,,,5039.5,-369.0
1,37400,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,37400,STARFRUIT,5038,4,5037.0,22.0,,,5044,22,,,,,5041.0,-369.0
1,37500,STARFRUIT,5040,5,5037.0,31.0,,,5044,31,,,,,5042.0,-369.0
1,37500,AMETHYSTS,10000,5,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10002.0,0.0
1,37600,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
1,37600,STARFRUIT,5037,25,,,,,5042,5,5044.0,25.0,,,5039.5,-371.4921875
1,37700,AMETHYSTS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,0.0
1,37700,STARFRUIT,5037,20,,,,,5044,20,,,,,5040.5,-369.4296875
1,37800,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
1,37800,STARFRUIT,5037,25,,,,,5043,2,5044.0,23.0,,,5040.0,-369.849609375
1,37900,STARFRUIT,5038,29,,,,,5044,2,5045.0,27.0,,,5041.0,-374.49609375
1,37900,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1,38000,AMETHYSTS,9998,3,9995.0,30.0,,,10005,30,,,,,10001.5,0.0
1,38000,STARFRUIT,5038,30,,,,,5045,30,,,,,5041.5,-375.6171875
1,38100,AMETHYSTS,9998,4,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0
1,38100,STARFRUIT,5038,29,,,,,5043,4,5045.0,29.0,,,5040.5,-375.32421875
1,38200,AMETHYSTS,9998,4,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0
1,38200,STARFRUIT,5039,2,5038.0,29.0,,,5045,31,,,,,5042.0,-378.853515625
1,38300,STARFRUIT,5040,5,5039.0,22.0,,,5046,22,,,,,5043.0,-388.10546875
1,38300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1,38400,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
1,38400,STARFRUIT,5039,31,,,,,5040,4,5046.0,31.0,,,5039.5,-399.328125
1,38500,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
1,38500,STARFRUIT,5038,24,,,,,5045,24,,,,,5041.5,-389.7265625
1,38600,STARFRUIT,5038,31,,,,,5044,2,5045.0,29.0,,,5041.0,-385.56640625
1,38600,AMETHYSTS,10002,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10003.0,0.0
1,38700,STARFRUIT,5038,1,5037.0,20.0,,,5044,22,,,,,5041.0,-380.83203125
1,38700,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1,38800,STARFRUIT,5038,27,,,,,5043,2,5044.0,2.0,5045.0,25.0,5040.5,-385.5234375
1,38800,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
1,38900,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
1,38900,STARFRUIT,5038,25,,,,,5045,25,,,,,5041.5,-388.1640625
1,39000,STARFRUIT,5039,1,5038.0,23.0,,,5041,3,5044.0,6.0,5045.0,1.0,5040.0,-394.8125
1,39000,AMETHYSTS,9996,1,9995.0,23.0,,,10000,3,10004.0,1.0,10005.0,23.0,9998.0,0.0
1,39100,STARFRUIT,5039,8,5038.0,30.0,,,5045,30,,,,,5042.0,-392.015625
1,39100,AMETHYSTS,9996,2,9995.0,28.0,,,9998,3,10004.0,2.0,10005.0,28.0,9997.0,0.0
1,39200,STARFRUIT,5039,5,5038.0,21.0,,,5041,4,5045.0,21.0,,,5040.0,-393.8203125
1,39200,AMETHYSTS,9995,21,,,,,10000,4,10005.0,21.0,,,9997.5,0.0
1,39300,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
1,39300,STARFRUIT,5038,24,,,,,5045,24,,,,,5041.5,-389.078125
1,39400,STARFRUIT,5038,21,,,,,5045,21,,,,,5041.5,-384.98046875
1,39400,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
1,39500,STARFRUIT,5038,29,,,,,5043,3,5045.0,29.0,,,5040.5,-387.5
1,39500,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1,39600,STARFRUIT,5038,31,,,,,5045,31,,,,,5041.5,-388.1484375
1,39600,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
1,39700,AMETHYSTS,9996,1,9995.0,29.0,,,10000,6,10004.0,1.0,10005.0,29.0,9998.0,0.0
1,39700,STARFRUIT,5038,29,,,,,5041,6,5045.0,30.0,,,5039.5,-393.2578125
1,39800,STARFRUIT,5038,24,,,,,5044,2,5045.0,22.0,,,5041.0,-385.421875
1,39800,AMETHYSTS,9996,2,9995.0,22.0,,,9998,1,10004.0,2.0,10005.0,22.0,9997.0,0.0
1,39900,STARFRUIT,5038,29,,,,,5043,7,5045.0,29.0,,,5040.5,-387.109375
1,39900,AMETHYSTS,9998,10,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0
1,40000,STARFRUIT,5037,26,,,,,5044,26,,,,,5040.5,-378.421875
1,40000,AMETHYSTS,10002,11,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,0.0
1,40100,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
1,40100,STARFRUIT,5037,30,,,,,5042,4,5044.0,30.0,,,5039.5,-377.03125
1,40200,STARFRUIT,5037,25,,,,,5044,25,,,,,5040.5,-374.8984375
1,40200,AMETHYSTS,9996,1,9995.0,24.0,,,10002,7,10004.0,1.0,10005.0,24.0,9999.0,0.0
1,40300,STARFRUIT,5037,1,5036.0,29.0,,,5043,30,,,,,5040.0,-369.74609375
1,40300,AMETHYSTS,10002,4,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0,0.0
1,40400,STARFRUIT,5037,25,,,,,5043,2,5044.0,23.0,,,5040.0,-373.3984375
1,40400,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
1,40500,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1,40500,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-375.03125
