timestamp,day,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
57500,0,STARFRUIT,5038,2,5037.0,21.0,,,5044,21,,,,,5041.0,-420.0
57600,0,STARFRUIT,5040,5,5038.0,2.0,5037.0,20.0,5044,22,,,,,5042.0,-420.0
57700,0,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-420.0
57800,0,STARFRUIT,5038,7,5037.0,28.0,,,5044,28,,,,,5041.0,-420.0
57900,0,STARFRUIT,5037,2,5036.0,26.0,,,5038,5,5043.0,28.0,,,5037.5,-420.0
58000,0,STARFRUIT,5037,28,,,,,5044,28,,,,,5040.5,-408.8203125
58100,0,STARFRUIT,5037,20,,,,,5044,20,,,,,5040.5,-407.87890625
58200,0,STARFRUIT,5037,29,,,,,5043,2,5044.0,27.0,,,5040.0,-409.275390625
58300,0,STARFRUIT,5037,2,5036.0,28.0,,,5043,30,,,,,5040.0,-410.54296875
58400,0,STARFRUIT,5037,25,,,,,5044,25,,,,,5040.5,-409.158203125
58500,0,STARFRUIT,5038,2,5037.0,20.0,,,5042,2,5044.0,22.0,,,5040.0,-406.01953125
58600,0,STARFRUIT,5038,23,,,,,5045,23,,,,,5041.5,-403.23828125
58700,0,STARFRUIT,5038,30,,,,,5041,4,5044.0,1.0,5045.0,29.0,5039.5,-404.052734375
58800,0,STARFRUIT,5038,1,5037.0,30.0,,,5042,5,5044.0,31.0,,,5040.0,-406.21875
58900,0,STARFRUIT,5043,1,5037.0,25.0,,,5044,25,,,,,5043.5,-408.05078125
59000,0,STARFRUIT,5038,1,5037.0,23.0,,,5044,1,5045.0,23.0,,,5041.0,-435.0
59100,0,STARFRUIT,5038,1,5037.0,20.0,,,5044,21,,,,,5041.0,-435.0
59200,0,STARFRUIT,5042,10,5038.0,10.0,5037.0,23.0,5044,25,,,,,5043.0,-435.0
59300,0,STARFRUIT,5036,22,,,,,5044,22,,,,,5040.0,-415.00390625
59400,0,STARFRUIT,5036,23,,,,,5043,23,,,,,5039.5,-412.42578125
59500,0,STARFRUIT,5037,2,5036.0,22.0,,,5043,2,5044.0,22.0,,,5040.0,-414.98046875
59600,0,STARFRUIT,5037,25,,,,,5044,25,,,,,5040.5,-418.765625
59700,0,STARFRUIT,5044,1,5038.0,26.0,,,5045,26,,,,,5044.5,-430.51171875
59800,0,STARFRUIT,5038,24,,,,,5045,24,,,,,5041.5,-428.828125
59900,0,STARFRUIT,5038,2,5037.0,23.0,,,5042,4,5044.0,25.0,,,5040.0,-420.2421875
60000,0,STARFRUIT,5038,5,5037.0,26.0,,,5044,26,,,,,5041.0,-419.1796875
60100,0,STARFRUIT,5037,28,,,,,5044,28,,,,,5040.5,-417.078125
60200,0,STARFRUIT,5037,26,,,,,5044,26,,,,,5040.5,-416.50390625
60300,0,STARFRUIT,5037,24,,,,,5044,24,,,,,5040.5,-415.953125
60400,0,STARFRUIT,5037,24,,,,,5043,2,5044.0,22.0,,,5040.0,-412.28515625
60500,0,STARFRUIT,5037,25,,,,,5040,2,5044.0,25.0,,,5038.5,-411.98828125
60600,0,STARFRUIT,5037,21,,,,,5043,1,5044.0,21.0,,,5040.0,-412.95703125
60700,0,STARFRUIT,5042,9,5037.0,24.0,,,5044,24,,,,,5043.0,-418.34765625
60800,0,STARFRUIT,5043,1,5037.0,28.0,,,5044,28,,,,,5043.5,-446.0
60900,0,STARFRUIT,5043,1,5037.0,29.0,,,5044,29,,,,,5043.5,-443.78369140625
61000,0,STARFRUIT,5037,26,,,,,5044,26,,,,,5040.5,-441.4462890625
61100,0,STARFRUIT,5037,31,,,,,5044,31,,,,,5040.5,-440.5205078125
61200,0,STARFRUIT,5038,5,5037.0,22.0,,,5039,3,5044.0,22.0,,,5038.5,-441.46875
61300,0,STARFRUIT,5036,27,,,,,5043,27,,,,,5039.5,-438.0
61400,0,STARFRUIT,5037,28,,,,,5044,28,,,,,5040.5,-438.0
61500,0,STARFRUIT,5042,1,5037.0,22.0,,,5044,22,,,,,5043.0,-438.0
61600,0,STARFRUIT,5037,28,,,,,5044,28,,,,,5040.5,-436.58544921875
61700,0,STARFRUIT,5037,23,,,,,5044,23,,,,,5040.5,-436.70703125
61800,0,STARFRUIT,5037,26,,,,,5038,1,5044.0,26.0,,,5037.5,-436.5849609375
61900,0,STARFRUIT,5037,28,,,,,5044,28,,,,,5040.5,-434.0
62000,0,STARFRUIT,5037,24,,,,,5044,24,,,,,5040.5,-434.0
62100,0,STARFRUIT,5037,27,,,,,5043,2,5044.0,25.0,,,5040.0,-434.0
62200,0,STARFRUIT,5037,24,,,,,5042,1,5044.0,24.0,,,5039.5,-434.0
62300,0,STARFRUIT,5037,21,,,,,5044,21,,,,,5040.5,-434.0
62400,0,STARFRUIT,5037,24,,,,,5044,24,,,,,5040.5,-434.0
62500,0,STARFRUIT,5038,2,5037.0,25.0,,,5044,27,,,,,5041.0,-434.0
62600,0,STARFRUIT,5038,1,5037.0,21.0,,,5044,22,,,,,5041.0,-434.0
62700,0,STARFRUIT,5037,25,,,,,5044,25,,,,,5040.5,-434.0
62800,0,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-434.0
62900,0,STARFRUIT,5037,22,,,,,5043,2,5044.0,20.0,,,5040.0,-434.0
63000,0,STARFRUIT,5037,30,,,,,5044,30,,,,,5040.5,-434.0
63100,0,STARFRUIT,5037,30,,,,,5044,30,,,,,5040.5,-434.0
63200,0,STARFRUIT,5038,25,,,,,5044,1,5045.0,24.0,,,5041.0,-434.0
63300,0,STARFRUIT,5043,1,5038.0,30.0,,,5045,30,,,,,5044.0,-434.0
63400,0,STARFRUIT,5038,24,,,,,5044,2,5045.0,22.0,,,5041.0,-432.03857421875
63500,0,STARFRUIT,5038,3,5037.0,28.0,,,5044,28,,,,,5041.0,-431.70556640625
63600,0,STARFRUIT,5042,1,5037.0,22.0,,,5044,22,,,,,5043.0,-431.43017578125
63700,0,STARFRUIT,5037,21,,,,,5040,5,5042.0,7.0,5044.0,21.0,5038.5,-429.5166015625
63800,0,STARFRUIT,5036,1,5035.0,27.0,,,5042,28,,,,,5039.0,-429.0
63900,0,STARFRUIT,5035,22,,,,,5039,2,5043.0,22.0,,,5037.0,-429.0
64000,0,STARFRUIT,5036,2,5035.0,30.0,,,5042,30,,,,,5039.0,-429.7119140625
64100,0,STARFRUIT,5036,28,,,,,5041,4,5042.0,2.0,5043.0,26.0,5038.5,-428.751953125
64200,0,STARFRUIT,5036,27,,,,,5043,27,,,,,5039.5,-428.2919921875
64300,0,STARFRUIT,5036,2,5035.0,22.0,,,5042,22,,,,,5039.0,-429.5009765625
64400,0,STARFRUIT,5036,4,5035.0,29.0,,,5042,29,,,,,5039.0,-429.73828125
64500,0,STARFRUIT,5036,7,5035.0,22.0,,,5042,22,,,,,5039.0,-429.8447265625
64600,0,STARFRUIT,5036,2,5035.0,27.0,,,5042,29,,,,,5039.0,-429.0810546875
64700,0,STARFRUIT,5036,1,5035.0,28.0,,,5042,1,5043.0,28.0,,,5039.0,-428.9990234375
64800,0,STARFRUIT,5036,20,,,,,5042,1,5043.0,20.0,,,5039.0,-428.6259765625
64900,0,STARFRUIT,5036,2,5035.0,30.0,,,5042,32,,,,,5039.0,-429.2783203125
65000,0,STARFRUIT,5041,1,5036.0,27.0,,,5042,1,5043.0,26.0,,,5041.5,-428.8662109375
65100,0,STARFRUIT,5036,1,5035.0,25.0,,,5042,26,,,,,5039.0,-430.0
65200,0,STARFRUIT,5037,2,5036.0,29.0,,,5042,1,5043.0,28.0,,,5039.5,-430.0
65300,0,STARFRUIT,5036,29,,,,,5041,1,5043.0,29.0,,,5038.5,-430.0
65400,0,STARFRUIT,5035,21,,,,,5037,2,5042.0,21.0,,,5036.0,-430.0
65500,0,STARFRUIT,5035,20,,,,,5042,20,,,,,5038.5,-426.8515625
65600,0,STARFRUIT,5036,6,5035.0,20.0,,,5042,20,,,,,5039.0,-426.7333984375
65700,0,STARFRUIT,5035,24,,,,,5036,1,5043.0,24.0,,,5035.5,-425.966796875
65800,0,STARFRUIT,5037,1,5036.0,30.0,,,5043,30,,,,,5040.0,-421.947265625
65900,0,STARFRUIT,5037,2,5036.0,24.0,,,5043,26,,,,,5040.0,-420.072265625
66000,0,STARFRUIT,5037,7,5036.0,24.0,,,5043,25,,,,,5040.0,-420.17578125
66100,0,STARFRUIT,5042,1,5037.0,25.0,,,5043,2,5044.0,23.0,,,5042.5,-419.466796875
66200,0,STARFRUIT,5041,5,5037.0,23.0,,,5043,1,5044.0,22.0,,,5042.0,-424.0
66300,0,STARFRUIT,5040,3,5037.0,20.0,,,5044,20,,,,,5042.0,-420.57421875
66400,0,STARFRUIT,5037,2,5036.0,24.0,,,5043,26,,,,,5040.0,-418.82421875
66500,0,STARFRUIT,5042,1,5037.0,31.0,,,5043,1,5044.0,30.0,,,5042.5,-419.38671875
66600,0,STARFRUIT,5037,31,,,,,5044,31,,,,,5040.5,-418.55078125
66700,0,STARFRUIT,5038,5,5037.0,26.0,,,5044,26,,,,,5041.0,-419.578125
66800,0,STARFRUIT,5038,1,5037.0,25.0,,,5044,26,,,,,5041.0,-421.92578125
66900,0,STARFRUIT,5037,3,5036.0,20.0,,,5043,20,,,,,5040.0,-416.08203125
67000,0,STARFRUIT,5036,24,,,,,5042,2,5043.0,22.0,,,5039.0,-411.83984375
67100,0,STARFRUIT,5036,26,,,,,5043,26,,,,,5039.5,-414.2265625
67200,0,STARFRUIT,5036,23,,,,,5041,6,5043.0,23.0,,,5038.5,-414.078125
67300,0,STARFRUIT,5038,1,5037.0,22.0,,,5043,1,5044.0,21.0,,,5040.5,-418.296875
67400,0,STARFRUIT,5038,8,5037.0,29.0,,,5044,29,,,,,5041.0,-418.421875
67500,0,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-421.9296875
67600,0,STARFRUIT,5038,1,5037.0,25.0,,,5044,26,,,,,5041.0,-422.1796875
67700,0,STARFRUIT,5037,23,,,,,5040,3,5044.0,23.0,,,5038.5,-419.771484375
67800,0,STARFRUIT,5038,6,5037.0,32.0,,,5044,32,,,,,5041.0,-419.66015625
67900,0,STARFRUIT,5036,26,,,,,5043,26,,,,,5039.5,-415.951171875
68000,0,STARFRUIT,5042,1,5036.0,25.0,,,5043,25,,,,,5042.5,-415.31640625
68100,0,STARFRUIT,5037,7,5036.0,27.0,,,5042,1,5043.0,26.0,,,5039.5,-409.33984375
68200,0,STARFRUIT,5036,1,5035.0,23.0,,,5042,24,,,,,5039.0,-406.76953125
68300,0,STARFRUIT,5035,1,5034.0,25.0,,,5041,26,,,,,5038.0,-399.87890625
68400,0,STARFRUIT,5034,31,,,,,5041,31,,,,,5037.5,-398.59375
68500,0,STARFRUIT,5035,1,5034.0,22.0,,,5039,5,5041.0,23.0,,,5037.0,-400.8203125
68600,0,STARFRUIT,5034,27,,,,,5042,27,,,,,5038.0,-405.994140625
68700,0,STARFRUIT,5035,22,,,,,5041,2,5042.0,20.0,,,5038.0,-414.0
68800,0,STARFRUIT,5035,1,5034.0,30.0,,,5037,6,5041.0,1.0,5042.0,30.0,5036.0,-414.0
68900,0,STARFRUIT,5035,25,,,,,5041,2,5042.0,23.0,,,5038.0,-407.12890625
69000,0,STARFRUIT,5035,28,,,,,5041,1,5042.0,27.0,,,5038.0,-407.59765625
69100,0,STARFRUIT,5036,1,5035.0,26.0,,,5041,1,5042.0,25.0,,,5038.5,-407.736328125
69200,0,STARFRUIT,5035,21,,,,,5042,21,,,,,5038.5,-406.482421875
69300,0,STARFRUIT,5035,1,5034.0,23.0,,,5041,24,,,,,5038.0,-409.060546875
69400,0,STARFRUIT,5035,4,5034.0,22.0,,,5041,22,,,,,5038.0,-413.046875
69500,0,STARFRUIT,5034,2,5033.0,31.0,,,5039,1,5040.0,30.0,,,5036.5,-418.8671875
69600,0,STARFRUIT,5033,27,,,,,5040,27,,,,,5036.5,-419.37890625
69700,0,STARFRUIT,5033,26,,,,,5040,26,,,,,5036.5,-419.76953125
69800,0,STARFRUIT,5034,22,,,,,5040,1,5041.0,22.0,,,5037.0,-415.3828125
69900,0,STARFRUIT,5034,26,,,,,5040,2,5041.0,24.0,,,5037.0,-415.55078125
70000,0,STARFRUIT,5034,2,5033.0,28.0,,,5040,2,5041.0,28.0,,,5037.0,-415.93359375
70100,0,STARFRUIT,5033,27,,,,,5034,1,5040.0,27.0,,,5033.5,-418.3671875
70200,0,STARFRUIT,5033,30,,,,,5040,30,,,,,5036.5,-414.984375
70300,0,STARFRUIT,5034,5,5033.0,24.0,,,5040,25,,,,,5037.0,-414.55859375
70400,0,STARFRUIT,5034,31,,,,,5041,31,,,,,5037.5,-410.46484375
70500,0,STARFRUIT,5034,21,,,,,5035,3,5041.0,21.0,,,5034.5,-410.80078125
70600,0,STARFRUIT,5036,2,5034.0,1.0,5033.0,22.0,5040,1,5041.0,22.0,,,5038.0,-407.16015625
70700,0,STARFRUIT,5033,27,,,,,5040,27,,,,,5036.5,-411.49609375
70800,0,STARFRUIT,5033,22,,,,,5040,22,,,,,5036.5,-414.53125
70900,0,STARFRUIT,5033,21,,,,,5034,1,5040.0,21.0,,,5033.5,-411.7421875
71000,0,STARFRUIT,5034,2,5033.0,28.0,,,5038,1,5040.0,30.0,,,5036.0,-405.78125
71100,0,STARFRUIT,5035,6,5034.0,30.0,,,5041,30,,,,,5038.0,-400.0859375
71200,0,STARFRUIT,5035,1,5034.0,27.0,,,5041,28,,,,,5038.0,-393.8828125
71300,0,STARFRUIT,5035,2,5034.0,28.0,,,5040,8,5041.0,2.0,5042.0,28.0,5037.5,-392.078125
71400,0,STARFRUIT,5036,2,5035.0,25.0,,,5040,6,5042.0,27.0,,,5038.0,-382.0859375
71500,0,STARFRUIT,5035,26,,,,,5040,5,5042.0,26.0,,,5037.5,-383.171875
71600,0,STARFRUIT,5035,31,,,,,5042,31,,,,,5038.5,-382.8515625
71700,0,STARFRUIT,5035,26,,,,,5042,26,,,,,5038.5,-383.64453125
71800,0,STARFRUIT,5035,22,,,,,5042,22,,,,,5038.5,-381.7578125
71900,0,STARFRUIT,5036,30,,,,,5043,30,,,,,5039.5,-374.8515625
72000,0,STARFRUIT,5036,24,,,,,5043,24,,,,,5039.5,-416.0
72100,0,STARFRUIT,5035,26,,,,,5042,26,,,,,5038.5,-416.0
72200,0,STARFRUIT,5035,25,,,,,5042,25,,,,,5038.5,-416.0
72300,0,STARFRUIT,5036,1,5035.0,22.0,,,5040,3,5042.0,23.0,,,5038.0,-416.0
72400,0,STARFRUIT,5036,25,,,,,5043,25,,,,,5039.5,-416.0
72500,0,STARFRUIT,5039,4,5037.0,2.0,5036.0,20.0,5043,22,,,,,5041.0,-416.0
72600,0,STARFRUIT,5036,28,,,,,5043,28,,,,,5039.5,-419.365234375
72700,0,STARFRUIT,5036,28,,,,,5043,28,,,,,5039.5,-416.91796875
72800,0,STARFRUIT,5036,29,,,,,5037,8,5043.0,29.0,,,5036.5,-417.888671875
72900,0,STARFRUIT,5037,2,5036.0,23.0,,,5043,23,,,,,5040.0,-417.384765625
73000,0,STARFRUIT,5036,21,,,,,5041,8,5043.0,21.0,,,5038.5,-425.328125
73100,0,STARFRUIT,5037,28,,,,,5042,3,5043.0,1.0,5044.0,27.0,5039.5,-426.86328125
73200,0,STARFRUIT,5037,24,,,,,5044,24,,,,,5040.5,-428.85546875
73300,0,STARFRUIT,5037,25,,,,,5044,25,,,,,5040.5,-430.6015625
73400,0,STARFRUIT,5038,30,,,,,5045,30,,,,,5041.5,-432.4375
73500,0,STARFRUIT,5038,25,,,,,5044,1,5045.0,24.0,,,5041.0,-477.828125
73600,0,STARFRUIT,5038,30,,,,,5045,30,,,,,5041.5,-479.7421875
73700,0,STARFRUIT,5038,25,,,,,5045,25,,,,,5041.5,-480.1015625
73800,0,STARFRUIT,5038,22,,,,,5045,22,,,,,5041.5,-483.9609375
73900,0,STARFRUIT,5038,27,,,,,5046,27,,,,,5042.0,-494.0703125
74000,0,STARFRUIT,5041,6,5039.0,7.0,5038.0,29.0,5045,29,,,,,5043.0,-487.171875
74100,0,STARFRUIT,5042,3,5038.0,24.0,,,5045,24,,,,,5043.5,-483.640625
74200,0,STARFRUIT,5038,31,,,,,5043,7,5045.0,31.0,,,5040.5,-481.53125
74300,0,STARFRUIT,5039,1,5038.0,26.0,,,5043,3,5045.0,27.0,,,5041.0,-491.8203125
74400,0,STARFRUIT,5039,23,,,,,5046,23,,,,,5042.5,-503.6875
74500,0,STARFRUIT,5044,1,5043.0,3.0,5039.0,26.0,5046,26,,,,,5045.0,-500.625
74600,0,STARFRUIT,5040,1,5039.0,29.0,,,5046,29,,,,,5043.0,-498.71875
74700,0,STARFRUIT,5039,27,,,,,5046,27,,,,,5042.5,-500.328125
74800,0,STARFRUIT,5039,3,5038.0,24.0,,,5045,26,,,,,5042.0,-493.375
74900,0,STARFRUIT,5039,1,5038.0,27.0,,,5045,1,5046.0,27.0,,,5042.0,-493.5390625
75000,0,STARFRUIT,5039,1,5038.0,21.0,,,5045,22,,,,,5042.0,-492.1171875
75100,0,STARFRUIT,5039,2,5038.0,26.0,,,5045,2,5046.0,26.0,,,5042.0,-493.796875
75200,0,STARFRUIT,5040,7,5039.0,31.0,,,5046,31,,,,,5043.0,-500.1796875
75300,0,STARFRUIT,5040,27,,,,,5046,1,5047.0,26.0,,,5043.0,-515.40625
75400,0,STARFRUIT,5039,25,,,,,5046,25,,,,,5042.5,-500.9921875
75500,0,STARFRUIT,5039,23,,,,,5046,23,,,,,5042.5,-503.890625
75600,0,STARFRUIT,5039,2,5038.0,23.0,,,5045,2,5046.0,23.0,,,5042.0,-494.234375
75700,0,STARFRUIT,5044,1,5039.0,27.0,,,5046,27,,,,,5045.0,-500.015625
75800,0,STARFRUIT,5045,1,5040.0,1.0,5039.0,28.0,5046,28,,,,,5045.5,-505.625
75900,0,STARFRUIT,5039,24,,,,,5044,3,5045.0,2.0,5046.0,22.0,5041.5,-498.53125
76000,0,STARFRUIT,5039,3,5038.0,31.0,,,5045,31,,,,,5042.0,-479.8203125
76100,0,STARFRUIT,5038,28,,,,,5045,28,,,,,5041.5,-480.9140625
76200,0,STARFRUIT,5037,28,,,,,5044,28,,,,,5040.5,-465.5546875
76300,0,STARFRUIT,5037,22,,,,,5044,22,,,,,5040.5,-462.7890625
76400,0,STARFRUIT,5038,8,5037.0,28.0,,,5044,28,,,,,5041.0,-463.8828125
76500,0,STARFRUIT,5040,2,5037.0,28.0,,,5044,28,,,,,5042.0,-471.5703125
76600,0,STARFRUIT,5038,29,,,,,5045,29,,,,,5041.5,-481.140625
76700,0,STARFRUIT,5039,30,,,,,5045,1,5046.0,30.0,,,5042.0,-498.421875
76800,0,STARFRUIT,5039,25,,,,,5046,25,,,,,5042.5,-502.09375
76900,0,STARFRUIT,5041,5,5040.0,29.0,,,5046,2,5047.0,27.0,,,5043.5,-515.2421875
77000,0,STARFRUIT,5040,28,,,,,5045,4,5047.0,28.0,,,5042.5,-523.078125
77100,0,STARFRUIT,5045,5,5041.0,1.0,5040.0,22.0,5047,22,,,,,5046.0,-524.6171875
77200,0,STARFRUIT,5040,30,,,,,5047,30,,,,,5043.5,-521.78125
77300,0,STARFRUIT,5040,26,,,,,5041,1,5047.0,26.0,,,5040.5,-527.8984375
77400,0,STARFRUIT,5040,29,,,,,5045,3,5047.0,29.0,,,5042.5,-523.484375
77500,0,STARFRUIT,5040,24,,,,,5047,24,,,,,5043.5,-528.6953125
77600,0,STARFRUIT,5041,30,,,,,5048,30,,,,,5044.5,-582.0
77700,0,STARFRUIT,5041,31,,,,,5048,31,,,,,5044.5,-582.0
77800,0,STARFRUIT,5042,2,5041.0,29.0,,,5048,31,,,,,5045.0,-582.0
77900,0,STARFRUIT,5047,1,5042.0,26.0,,,5048,2,5049.0,24.0,,,5047.5,-582.0
78000,0,STARFRUIT,5043,21,,,,,5050,21,,,,,5046.5,-581.19384765625
78100,0,STARFRUIT,5042,23,,,,,5049,24,,,,,5045.5,-580.3310546875
78200,0,STARFRUIT,5048,1,5043.0,5.0,5042.0,24.0,5049,24,,,,,5048.5,-580.81005859375
78300,0,STARFRUIT,5042,25,,,,,5049,25,,,,,5045.5,-578.740234375
78400,0,STARFRUIT,5042,25,,,,,5049,25,,,,,5045.5,-578.7021484375
78500,0,STARFRUIT,5044,4,5043.0,25.0,,,5049,2,5050.0,23.0,,,5046.5,-579.1962890625
78600,0,STARFRUIT,5043,2,5042.0,23.0,,,5047,3,5049.0,25.0,,,5045.0,-578.6279296875
78700,0,STARFRUIT,5043,1,5042.0,25.0,,,5049,26,,,,,5046.0,-578.58984375
78800,0,STARFRUIT,5042,29,,,,,5049,29,,,,,5045.5,-577.517578125
78900,0,STARFRUIT,5042,26,,,,,5048,1,5049.0,25.0,,,5045.0,-577.4189453125
79000,0,STARFRUIT,5043,7,5042.0,22.0,,,5049,22,,,,,5046.0,-578.0
79100,0,STARFRUIT,5042,20,,,,,5049,20,,,,,5045.5,-578.677734375
79200,0,STARFRUIT,5043,2,5042.0,24.0,,,5049,26,,,,,5046.0,-578.646484375
79300,0,STARFRUIT,5043,6,5042.0,20.0,,,5049,21,,,,,5046.0,-578.5927734375
79400,0,STARFRUIT,5043,4,5042.0,29.0,,,5049,29,,,,,5046.0,-578.541015625
79500,0,STARFRUIT,5048,7,5043.0,28.0,,,5049,2,5050.0,26.0,,,5048.5,-579.0576171875
79600,0,STARFRUIT,5044,25,,,,,5049,3,5050.0,2.0,5051.0,23.0,5046.5,-574.25390625
79700,0,STARFRUIT,5043,25,,,,,5050,25,,,,,5046.5,-572.3359375
79800,0,STARFRUIT,5044,25,,,,,5051,25,,,,,5047.5,-579.01953125
79900,0,STARFRUIT,5045,3,5044.0,29.0,,,5051,29,,,,,5048.0,-577.7265625
80000,0,STARFRUIT,5045,25,,,,,5051,2,5052.0,24.0,,,5048.0,-584.40625
80100,0,STARFRUIT,5045,22,,,,,5051,1,5052.0,21.0,,,5048.0,-584.96484375
80200,0,STARFRUIT,5045,22,,,,,5052,22,,,,,5048.5,-584.9140625
80300,0,STARFRUIT,5045,21,,,,,5048,6,5051.0,1.0,5052.0,20.0,5046.5,-584.67578125
80400,0,STARFRUIT,5046,25,,,,,5053,25,,,,,5049.5,-594.91796875
80500,0,STARFRUIT,5046,22,,,,,5047,2,5052.0,1.0,5053.0,21.0,5046.5,-592.4375
80600,0,STARFRUIT,5046,31,,,,,5051,2,5053.0,31.0,,,5048.5,-595.4921875
80700,0,STARFRUIT,5046,24,,,,,5052,2,5053.0,22.0,,,5049.0,-592.38671875
80800,0,STARFRUIT,5045,24,,,,,5050,6,5052.0,24.0,,,5047.5,-589.1484375
80900,0,STARFRUIT,5045,28,,,,,5050,6,5051.0,1.0,5052.0,27.0,5047.5,-584.12109375
81000,0,STARFRUIT,5045,31,,,,,5052,31,,,,,5048.5,-585.30859375
81100,0,STARFRUIT,5045,24,,,,,5052,24,,,,,5048.5,-585.015625
81200,0,STARFRUIT,5044,29,,,,,5051,29,,,,,5047.5,-580.4765625
81300,0,STARFRUIT,5050,1,5044.0,30.0,,,5051,30,,,,,5050.5,-579.01953125
81400,0,STARFRUIT,5044,22,,,,,5051,22,,,,,5047.5,-576.01953125
81500,0,STARFRUIT,5043,22,,,,,5050,22,,,,,5046.5,-569.59765625
81600,0,STARFRUIT,5044,28,,,,,5051,28,,,,,5047.5,-571.70703125
81700,0,STARFRUIT,5044,26,,,,,5051,26,,,,,5047.5,-575.96875
81800,0,STARFRUIT,5044,21,,,,,5051,21,,,,,5047.5,-574.4453125
81900,0,STARFRUIT,5044,28,,,,,5051,28,,,,,5047.5,-580.53125
82000,0,STARFRUIT,5045,1,5044.0,24.0,,,5051,25,,,,,5048.0,-580.35546875
82100,0,STARFRUIT,5045,26,,,,,5052,26,,,,,5048.5,-585.68359375
82200,0,STARFRUIT,5046,1,5045.0,30.0,,,5052,30,,,,,5049.0,-585.80078125
82300,0,STARFRUIT,5045,2,5044.0,30.0,,,5051,32,,,,,5048.0,-579.78515625
82400,0,STARFRUIT,5045,22,,,,,5052,22,,,,,5048.5,-583.49609375
82500,0,STARFRUIT,5045,24,,,,,5051,1,5052.0,23.0,,,5048.0,-583.2265625
82600,0,STARFRUIT,5046,2,5045.0,29.0,,,5048,5,5050.0,3.0,5052.0,31.0,5047.0,-589.32421875
82700,0,STARFRUIT,5047,2,5046.0,30.0,,,5052,1,5053.0,29.0,,,5049.5,-586.34375
82800,0,STARFRUIT,5046,21,,,,,5051,1,5053.0,21.0,,,5048.5,-591.017578125
82900,0,STARFRUIT,5046,21,,,,,5052,1,5053.0,20.0,,,5049.0,-597.0
83000,0,STARFRUIT,5046,2,5045.0,28.0,,,5052,2,5053.0,28.0,,,5049.0,-597.0
83100,0,STARFRUIT,5045,26,,,,,5052,26,,,,,5048.5,-597.0
83200,0,STARFRUIT,5046,31,,,,,5052,2,5053.0,29.0,,,5049.0,-597.0
83300,0,STARFRUIT,5045,23,,,,,5052,23,,,,,5048.5,-597.0
83400,0,STARFRUIT,5045,25,,,,,5050,3,5052.0,25.0,,,5047.5,-597.0
83500,0,STARFRUIT,5051,1,5046.0,30.0,,,5053,30,,,,,5052.0,-597.0
83600,0,STARFRUIT,5045,24,,,,,5052,24,,,,,5048.5,-594.89990234375
83700,0,STARFRUIT,5046,27,,,,,5053,27,,,,,5049.5,-595.43017578125
83800,0,STARFRUIT,5046,22,,,,,5054,22,,,,,5050.0,-595.97119140625
83900,0,STARFRUIT,5046,26,,,,,5053,26,,,,,5049.5,-595.41748046875
84000,0,STARFRUIT,5046,21,,,,,5047,1,5053.0,21.0,,,5046.5,-595.6220703125
84100,0,STARFRUIT,5046,2,5045.0,28.0,,,5052,30,,,,,5049.0,-593.0
84200,0,STARFRUIT,5046,31,,,,,5053,31,,,,,5049.5,-593.0
84300,0,STARFRUIT,5046,5,5045.0,20.0,,,5053,20,,,,,5049.5,-593.0
84400,0,STARFRUIT,5046,28,,,,,5052,2,5053.0,26.0,,,5049.0,-593.0
84500,0,STARFRUIT,5047,5,5046.0,24.0,,,5053,24,,,,,5050.0,-593.0
84600,0,STARFRUIT,5046,30,,,,,5053,30,,,,,5049.5,-593.0
84700,0,STARFRUIT,5046,25,,,,,5053,25,,,,,5049.5,-593.0
84800,0,STARFRUIT,5046,26,,,,,5053,26,,,,,5049.5,-593.0
84900,0,STARFRUIT,5047,22,,,,,5054,22,,,,,5050.5,-593.0
85000,0,STARFRUIT,5047,24,,,,,5052,3,5054.0,24.0,,,5049.5,-593.0
85100,0,STARFRUIT,5047,31,,,,,5054,31,,,,,5050.5,-593.0
85200,0,STARFRUIT,5049,4,5046.0,21.0,,,5053,21,,,,,5051.0,-593.0
85300,0,STARFRUIT,5047,2,5046.0,28.0,,,5053,30,,,,,5050.0,-596.16015625
85400,0,STARFRUIT,5047,1,5046.0,21.0,,,5053,1,5054.0,21.0,,,5050.0,-596.9453125
85500,0,STARFRUIT,5047,1,5046.0,20.0,,,5051,5,5053.0,21.0,,,5049.0,-596.126953125
85600,0,STARFRUIT,5047,29,,,,,5054,29,,,,,5050.5,-598.80078125
85700,0,STARFRUIT,5047,28,,,,,5054,28,,,,,5050.5,-597.978515625
85800,0,STARFRUIT,5047,25,,,,,5048,2,5054.0,25.0,,,5047.5,-598.259765625
85900,0,STARFRUIT,5047,1,5046.0,22.0,,,5053,23,,,,,5050.0,-592.8662109375
86000,0,STARFRUIT,5051,4,5048.0,1.0,5047.0,22.0,5054,22,,,,,5052.5,-599.0
86100,0,STARFRUIT,5047,28,,,,,5054,28,,,,,5050.5,-596.4453125
